from_transaction,to_transaction,sequence_gap_seconds
3523343,3523689,6385.0
3523689,3523944,5644.0
3523944,3524266,11493.0
3524266,3524722,34851.0
3524722,3527989,97376.0
3527989,3528033,783.0
3528033,3528845,15034.0
3528845,3529050,3741.0
3529050,3529158,2122.0
3529158,3529575,8691.0
3529575,3529616,1307.0
3529616,3530820,52689.0
3530820,3531238,8467.0
3531238,3532669,29947.0
3532669,3532718,2922.0
3532718,3532719,83.0
3532719,3533124,33174.0
3533124,3536343,92684.0
3536343,3537162,16377.0
3537162,3537833,11729.0
3537833,3537871,626.0
3537871,3538666,42797.0
3538666,3538692,1615.0
3538692,3539840,25636.0
3539840,3539851,136.0
3539851,3539948,1694.0
3539948,3542207,72281.0
3542207,3542266,621.0
3542266,3543081,12918.0
3543081,3544469,25499.0
3544469,3544642,6283.0
3544642,3545178,37073.0
3545178,3545527,6686.0
3545527,3545908,6969.0
3545908,3549259,94917.0
3549259,3549691,7978.0
3549691,3549702,171.0
3549702,3551126,60664.0
3551126,3551261,2307.0
3551261,3554896,98684.0
3554896,3555100,3463.0
3555100,3555148,977.0
3555148,3556916,68163.0
3556916,3557688,14741.0
3557688,3557947,5441.0
3557947,3558366,8167.0
3558366,3558650,6111.0
3558650,3558881,6096.0
3558881,3559025,7784.0
3559025,3559862,41951.0
3559862,3562914,86738.0
3562914,3564618,26760.0
3564618,3565477,45960.0
3565477,3566190,15247.0
3566190,3567485,23767.0
3567485,3567559,1566.0
3567559,3568246,44500.0
3568246,3570153,40453.0
3570153,3570530,9609.0
3570530,3570546,519.0
3570546,3570616,2689.0
3570616,3570676,5320.0
3570676,3573072,74125.0
3573072,3574450,60308.0
3574450,3575776,30481.0
3575776,3576292,40379.0
3576292,3578091,38694.0
3578091,3579934,71458.0
3579934,3580591,13739.0
3580591,3583312,94286.0
3583312,3583575,33477.0
3583575,3583603,1405.0
3583603,3583654,2466.0
3019149,3069506,1040526.0
3069506,3069526,291.0
3069526,3069571,533.0
3069571,3074062,80893.0
3074062,3098494,361562.0
3098494,3098524,424.0
3098524,3107597,154248.0
3107597,3107614,111.0
3107614,3133849,538691.0
3133849,3182484,1355590.0
3182484,3185715,91420.0
3185715,3192569,191333.0
3192569,3195074,78096.0
3195074,3195130,1082.0
3195130,3195180,665.0
3195180,3195254,1100.0
3195254,3227157,956437.0
3227157,3261980,947195.0
3261980,3270744,254454.0
3270744,3285363,430923.0
3285363,3285367,46.0
3285367,3311594,764310.0
3311594,3353506,974461.0
3353506,3354818,56071.0
3354818,3402366,1375676.0
3402366,3415399,347360.0
3415399,3565798,4494133.0
3565798,3569717,109868.0
3569717,3569723,97.0
3033367,3410711,9528630.0
3053459,3182865,2782479.0
3182865,3331439,4140651.0
3331439,3331445,54.0
3331445,3331467,240.0
3331467,3333403,25171.0
3376693,3461699,2440008.0
3002164,3197759,4392149.0
3197759,3295727,2839998.0
3295727,3361989,1656940.0
3361989,3403753,1208085.0
3403753,3474074,2071136.0
3474074,3576830,3100714.0
3004238,3094361,1799267.0
3094361,3270591,4605990.0
3270591,3402230,3599601.0
3044860,3060424,294269.0
3060424,3063809,72318.0
3063809,3130837,1152844.0
3130837,3163141,847176.0
3163141,3195291,951905.0
3195291,3257950,1796491.0
3257950,3311507,1554802.0
3311507,3342613,697146.0
3342613,3345455,78853.0
3345455,3390193,1283106.0
3390193,3391384,23334.0
3391384,3444641,1467805.0
3444641,3455027,343281.0
3455027,3482308,877906.0
3482308,3535711,1580889.0
3535711,3535716,689.0
3535716,3556706,634212.0
3143119,3259552,3302309.0
3259552,3261050,61385.0
3261050,3371642,2960887.0
3099447,3117669,316852.0
3117669,3119964,36540.0
3119964,3130320,237152.0
3130320,3132601,70902.0
3132601,3141272,213284.0
3141272,3141751,29148.0
3141751,3380742,6606678.0
3380742,3380748,211.0
3380748,3385321,148927.0
3385321,3388230,84230.0
3388230,3403088,428328.0
3403088,3419217,429224.0
3419217,3428197,204663.0
3428197,3499042,2240794.0
3224851,3229097,125850.0
3229097,3233667,100323.0
3233667,3249273,420927.0
3249273,3306624,1665008.0
3306624,3308689,68166.0
3308689,3318236,235673.0
3318236,3390630,1911703.0
3390630,3442230,1402730.0
3442230,3473843,1027173.0
3022997,3024852,31862.0
3024852,3025472,36464.0
3025472,3025801,4891.0
3025801,3037198,256509.0
3037198,3039575,29982.0
3039575,3048263,177332.0
3048263,3056639,172121.0
3056639,3058776,57141.0
3058776,3059075,3142.0
3059075,3071758,223326.0
3071758,3071759,180.0
3071759,3071762,277.0
3071762,3074266,42674.0
3074266,3079992,90235.0
3079992,3080891,8859.0
3080891,3085896,81477.0
3085896,3094211,138288.0
3094211,3094694,7523.0
3094694,3102892,108394.0
3102892,3112404,162060.0
3112404,3115869,71292.0
3115869,3129821,287379.0
3129821,3130552,11819.0
3130552,3142680,323573.0
3142680,3148130,119956.0
3148130,3150415,66389.0
3150415,3154935,111699.0
3154935,3157603,69157.0
3157603,3159247,63530.0
3159247,3160106,13125.0
3160106,3180059,596365.0
3180059,3180140,1235.0
3180140,3180550,6359.0
3180550,3184340,102912.0
3184340,3195737,339124.0
3195737,3201547,173052.0
3201547,3204797,102486.0
3204797,3207545,84648.0
3207545,3218897,340675.0
3218897,3238583,530285.0
3238583,3239911,43815.0
3239911,3240300,5843.0
3240300,3244304,96403.0
3244304,3245187,20523.0
3245187,3263712,562005.0
3263712,3277480,378843.0
3277480,3277643,4231.0
3277643,3277651,264.0
3277651,3277693,1702.0
3277693,3294133,502598.0
3294133,3300464,178668.0
3300464,3300859,10900.0
3300859,3300906,1650.0
3300906,3328139,657768.0
3328139,3334217,124726.0
3334217,3334226,765.0
3334226,3334233,253.0
3334233,3348510,381529.0
3348510,3349511,16974.0
3349511,3349587,1050.0
3349587,3349617,590.0
3349617,3349735,1974.0
3349735,3354170,115461.0
3354170,3378045,686919.0
3378045,3381330,118618.0
3381330,3388294,191905.0
3388294,3397504,262984.0
3397504,3399532,68423.0
3399532,3399578,924.0
3399578,3404166,112802.0
3404166,3406672,75547.0
3406672,3408192,42085.0
3408192,3411180,67014.0
3411180,3411355,5771.0
3411355,3411358,89.0
3411358,3411364,377.0
3411364,3412119,39492.0
3412119,3414809,52104.0
3414809,3417036,60423.0
3417036,3417065,359.0
3417065,3420621,90323.0
3420621,3422255,56867.0
3422255,3431261,212575.0
3431261,3448273,515426.0
3448273,3455957,254110.0
3455957,3456063,2306.0
3456063,3458550,82512.0
3458550,3460699,76176.0
3460699,3472436,367504.0
3472436,3483579,391214.0
3483579,3493527,295189.0
3493527,3496240,82746.0
3496240,3528265,930454.0
3528265,3532625,115950.0
3532625,3554382,655403.0
3554382,3568737,428588.0
3568737,3578086,290167.0
3578086,3578141,1429.0
3578141,3584424,234083.0
3584424,3588310,115365.0
3406867,3476878,2075502.0
3046054,3062274,326529.0
3062274,3112130,793935.0
3112130,3186264,1915077.0
3186264,3198073,347026.0
3198073,3231021,963404.0
3231021,3239465,229128.0
3239465,3300540,1759185.0
3300540,3357577,1427544.0
3357577,3366201,226764.0
3366201,3429297,1766808.0
3254247,3327014,2000068.0
3327014,3436430,2957383.0
3377072,3399338,661459.0
3399338,3451314,1456673.0
3451314,3476640,810699.0
3476640,3492456,516913.0
3492456,3505003,356589.0
3505003,3531375,767482.0
3531375,3552626,616041.0
3552626,3579013,835321.0
3001805,3010202,219466.0
3010202,3024670,318768.0
3024670,3043788,421002.0
3043788,3068180,491818.0
3068180,3100313,508336.0
3100313,3176660,1826342.0
3176660,3182760,176688.0
3182760,3270828,2518182.0
3270828,3274522,99072.0
3274522,3310887,1083621.0
3310887,3361979,1233368.0
3361979,3364710,80934.0
3364710,3367853,90690.0
3367853,3367881,412.0
3367881,3367896,289.0
3367896,3373012,158197.0
3373012,3373898,15524.0
3373898,3400214,768012.0
3400214,3423666,611714.0
3423666,3440899,496917.0
3440899,3440910,365.0
3440910,3441051,2725.0
3441051,3447827,197842.0
3447827,3448531,17430.0
3448531,3448577,2334.0
3448577,3453210,155994.0
3453210,3466153,424038.0
3466153,3466774,11846.0
3466774,3470867,147817.0
3470867,3476371,175953.0
3476371,3476428,1080.0
3476428,3479190,89929.0
3479190,3479335,3229.0
3479335,3484908,179899.0
3484908,3484961,967.0
3484961,3485068,2220.0
3485068,3486872,69486.0
3486872,3489160,78346.0
3489160,3489916,15230.0
3489916,3499716,311449.0
3499716,3500285,12959.0
3500285,3500334,859.0
3500334,3500401,1223.0
3500401,3526775,729319.0
3526775,3531583,154499.0
3531583,3538295,190583.0
3538295,3539333,52289.0
3539333,3541626,69472.0
3541626,3580571,1168773.0
3091199,3322075,6072564.0
3322075,3383276,1626805.0
3050862,3167012,2357890.0
3167012,3184137,511450.0
3187696,3189284,33647.0
3530646,3555167,709296.0
3095197,3506282,11304969.0
3506282,3549363,1239811.0
3549363,3559736,328390.0
3559736,3581937,697072.0
3116219,3166266,1236021.0
3166266,3268428,2946590.0
3268428,3274964,196939.0
3274964,3360253,2236073.0
3360253,3437309,2148370.0
3038621,3061687,454023.0
3061687,3130714,1204540.0
3130714,3223936,2668376.0
3001152,3001157,92.0
3001157,3256974,6084538.0
3256974,3361214,2813797.0
3361214,3399967,1123813.0
3399967,3401419,24896.0
3401419,3404471,85670.0
3404471,3539624,4037474.0
3539624,3580841,1240642.0
3004257,3010974,168397.0
3010974,3014704,88720.0
3014704,3054830,870480.0
3054830,3092192,619841.0
3092192,3092566,3528.0
3092566,3095322,58221.0
3095322,3124381,510001.0
3124381,3139354,364307.0
3139354,3142433,80704.0
3142433,3162278,520032.0
3162278,3164601,74635.0
3164601,3174554,281850.0
3174554,3188994,427979.0
3188994,3208461,597037.0
3208461,3251301,1189324.0
3251301,3255102,107305.0
3255102,3267435,354507.0
3267435,3272550,156051.0
3272550,3273454,15835.0
3273454,3277236,102203.0
3277236,3304212,815474.0
3304212,3309157,124867.0
3309157,3312974,91273.0
3312974,3314511,52614.0
3314511,3315716,17654.0
3315716,3318834,76582.0
3318834,3325507,116528.0
3325507,3330802,137298.0
3330802,3333037,29876.0
3333037,3339126,155217.0
3339126,3339940,12917.0
3339940,3344208,101089.0
3344208,3349310,152887.0
3349310,3349339,485.0
3349339,3350428,17351.0
3350428,3350473,1014.0
3350473,3354620,134963.0
3354620,3358543,101766.0
3358543,3358560,304.0
3358560,3361709,88986.0
3361709,3362148,7714.0
3362148,3362307,2709.0
3362307,3365816,95363.0
3365816,3370487,151235.0
3370487,3370493,141.0
3370493,3375399,151896.0
3375399,3376650,24545.0
3376650,3378801,71547.0
3378801,3379097,5257.0
3379097,3386082,192130.0
3386082,3397372,332896.0
3397372,3397698,5431.0
3397698,3400411,81249.0
3400411,3404042,95434.0
3404042,3404674,11385.0
3404674,3405197,26924.0
3405197,3409160,114872.0
3409160,3410783,25078.0
3410783,3418764,227234.0
3418764,3418866,1826.0
3418866,3418884,288.0
3418884,3419851,15559.0
3419851,3423908,93614.0
3423908,3423939,378.0
3423939,3423977,590.0
3423977,3424365,6175.0
3424365,3424380,172.0
3424380,3424544,2464.0
3424544,3424556,236.0
3424556,3424562,41.0
3424562,3427156,73629.0
3427156,3427178,319.0
3427178,3427186,166.0
3427186,3427241,1041.0
3427241,3428097,14173.0
3428097,3429383,53768.0
3429383,3430674,23119.0
3430674,3430689,381.0
3430689,3430692,74.0
3430692,3430711,335.0
3430711,3430768,1001.0
3430768,3430798,593.0
3430798,3430918,2169.0
3430918,3430959,794.0
3430959,3445338,428907.0
3445338,3448749,129199.0
3448749,3449042,10749.0
3449042,3474551,808553.0
3474551,3485793,387413.0
3485793,3488071,53203.0
3488071,3488451,29964.0
3488451,3499642,343378.0
3499642,3499644,252.0
3499644,3505430,143234.0
3505430,3507453,63309.0
3507453,3519629,344920.0
3519629,3522197,78741.0
3522197,3527546,167909.0
3527546,3531278,103112.0
3531278,3537168,174777.0
3537168,3541725,147403.0
3541725,3541783,1482.0
3541783,3543632,30585.0
3543632,3547682,126569.0
3547682,3552313,131353.0
3552313,3554758,77396.0
3554758,3559765,163406.0
3559765,3574281,435805.0
3006084,3015199,237326.0
3015199,3015201,70.0
3015201,3036749,500734.0
3036749,3036782,760.0
3036782,3036825,1025.0
3036825,3036843,291.0
3036843,3037847,13576.0
3037847,3037919,752.0
3037919,3039650,21873.0
3039650,3039668,246.0
3039668,3039672,44.0
3039672,3039730,842.0
3039730,3067536,568705.0
3067536,3067565,469.0
3067565,3108731,629819.0
3108731,3108812,673.0
3108812,3125667,334135.0
3125667,3127047,18608.0
3127047,3127059,342.0
3127059,3130639,89822.0
3130639,3130675,785.0
3130675,3141451,299101.0
3141451,3203453,1756515.0
3203453,3203532,1298.0
3203532,3205162,64963.0
3205162,3205196,690.0
3205196,3207088,34783.0
3207088,3208707,65784.0
3208707,3212245,98288.0
3212245,3214609,77912.0
3214609,3216141,29650.0
3216141,3218099,66850.0
3218099,3218101,5.0
3218101,3219701,63751.0
3219701,3220397,12151.0
3220397,3228361,238232.0
3228361,3229082,11921.0
3229082,3231869,71246.0
3231869,3235372,85915.0
3235372,3240410,114350.0
3240410,3240421,209.0
3240421,3248505,234448.0
3248505,3248517,455.0
3248517,3254370,172238.0
3254370,3255082,14920.0
3255082,3256632,25872.0
3256632,3256637,123.0
3256637,3256849,5131.0
3256849,3257912,52483.0
3257912,3262918,129621.0
3262918,3263055,23854.0
3263055,3263526,14344.0
3263526,3265601,37797.0
3265601,3269512,134402.0
3269512,3269522,108.0
3269522,3273327,100692.0
3273327,3275390,71033.0
3275390,3275406,247.0
3275406,3281879,182951.0
3281879,3281924,644.0
3281924,3286173,112123.0
3286173,3286174,40.0
3286174,3294480,258192.0
3294480,3306555,341749.0
3306555,3311394,146344.0
3311394,3316502,103756.0
3316502,3317569,16276.0
3317569,3317579,242.0
3317579,3317584,79.0
3317584,3320281,65007.0
3320281,3321044,10632.0
3321044,3383526,1646994.0
3383526,3383550,486.0
3383550,3418208,979566.0
3418208,3450744,918175.0
3450744,3550160,3027017.0
3062628,3450945,10061775.0
3000265,3000747,40347.0
3000747,3000809,1582.0
3000809,3000843,1089.0
3000843,3001010,4239.0
3001010,3001082,1850.0
3001082,3001734,15380.0
3001734,3002174,10115.0
3002174,3002224,601.0
3002224,3003628,54489.0
3003628,3003788,2386.0
3003788,3005118,17874.0
3005118,3005892,11062.0
3005892,3006653,18344.0
3006653,3007205,35132.0
3007205,3007394,3158.0
3007394,3008543,17290.0
3008543,3008809,3612.0
3008809,3012148,86680.0
3012148,3012221,1049.0
3012221,3012563,5029.0
3012563,3012634,1070.0
3012634,3012736,1365.0
3012736,3013119,6090.0
3013119,3014090,47180.0
3014090,3015314,15734.0
3015314,3016032,9928.0
3016032,3018909,75035.0
3018909,3019297,5304.0
3019297,3019530,3237.0
3019530,3019737,2855.0
3019737,3020046,4316.0
3020046,3020089,622.0
3020089,3020444,5309.0
3020444,3020449,51.0
3020449,3021168,37200.0
3021168,3021701,15206.0
3021701,3022696,13577.0
3022696,3023218,6868.0
3023218,3023675,5806.0
3023675,3024987,43991.0
3024987,3025224,11398.0
3025224,3025231,265.0
3025231,3025356,2160.0
3025356,3025377,335.0
3025377,3025939,8242.0
3025939,3026669,9906.0
3026669,3026694,334.0
3026694,3028927,61497.0
3028927,3030121,20111.0
3030121,3030687,7187.0
3030687,3030767,1057.0
3030767,3031266,5978.0
3031266,3031998,10677.0
3031998,3032281,5449.0
3032281,3032559,12531.0
3032559,3035009,55644.0
3035009,3035034,395.0
3035034,3036298,21927.0
3036298,3037203,42052.0
3037203,3037358,2205.0
3037358,3038993,20394.0
3038993,3040945,58402.0
3040945,3041467,7191.0
3041467,3044061,32698.0
3044061,3044960,43513.0
3044960,3046349,18785.0
3046349,3047273,11282.0
3047273,3047752,5323.0
3047752,3048458,10907.0
3048458,3048585,2603.0
3048585,3049484,43996.0
3049484,3051024,18604.0
3051024,3052188,13606.0
3052188,3053399,48530.0
3053399,3054207,11351.0
3054207,3055728,17845.0
3055728,3056555,10931.0
3056555,3057970,49442.0
3057970,3058045,1010.0
3058045,3058513,5227.0
3058513,3058818,3108.0
3058818,3058868,482.0
3058868,3058967,1025.0
3058967,3060727,19877.0
3060727,3065230,83587.0
3065230,3066600,17593.0
3066600,3067263,37091.0
3067263,3067280,247.0
3067280,3068911,19020.0
3068911,3069665,8431.0
3069665,3070691,12347.0
3070691,3072661,53424.0
3072661,3072672,134.0
3072672,3072688,140.0
3072688,3072751,629.0
3072751,3072923,1569.0
3072923,3073784,8819.0
3073784,3073842,575.0
3073842,3074209,3622.0
3074209,3074811,6173.0
3074811,3074866,608.0
3074866,3075728,9949.0
3075728,3075834,1267.0
3075834,3075992,1769.0
3075992,3077417,47057.0
3077417,3078420,10187.0
3078420,3079619,10225.0
3079619,3081914,26593.0
3081914,3081966,1136.0
3081966,3083362,43469.0
3083362,3083810,3983.0
3083810,3084284,4034.0
3084284,3084292,40.0
3084292,3084305,103.0
3084305,3084609,2751.0
3084609,3085582,8702.0
3085582,3085645,598.0
3085645,3086097,4429.0
3086097,3086289,1854.0
3086289,3087239,10291.0
3087239,3087593,6164.0
3087593,3088322,35137.0
3088322,3089274,9840.0
3089274,3091158,15721.0
3091158,3091369,1820.0
3091369,3091913,4779.0
3091913,3092363,3930.0
3092363,3092820,4689.0
3092820,3092852,366.0
3092852,3094139,39273.0
3094139,3094698,10048.0
3094698,3094907,2311.0
3094907,3096764,15059.0
3096764,3096789,215.0
3096789,3099267,26107.0
3099267,3099903,25349.0
3099903,3100213,13896.0
3100213,3102196,19099.0
3102196,3102225,228.0
3102225,3102541,2813.0
3102541,3104839,26781.0
3104839,3105597,36061.0
3105597,3105751,2316.0
3105751,3106685,9909.0
3106685,3107518,7074.0
3107518,3107656,990.0
3107656,3107973,2985.0
3107973,3109323,14118.0
3109323,3110941,47503.0
3110941,3111885,12609.0
3111885,3114253,25074.0
3114253,3114467,3011.0
3114467,3114763,4149.0
3114763,3116344,51496.0
3116344,3117209,9529.0
3117209,3117971,8226.0
3117971,3119558,22235.0
3119558,3120116,29916.0
3120116,3120732,16337.0
3120732,3120901,2419.0
3120901,3121400,5719.0
3121400,3121992,7170.0
3121992,3124415,65628.0
3124415,3124448,598.0
3124448,3125272,11653.0
3125272,3125560,3802.0
3125560,3125599,444.0
3125599,3125801,2293.0
3125801,3126693,11848.0
3126693,3127146,6771.0
3127146,3127238,1835.0
3127238,3127245,168.0
3127245,3127269,644.0
3127269,3127290,330.0
3127290,3127338,870.0
3127338,3127375,895.0
3127375,3127524,4092.0
3127524,3127978,35306.0
3127978,3128345,10402.0
3128345,3128664,5342.0
3128664,3129708,13960.0
3129708,3130257,8401.0
3130257,3131342,50236.0
3131342,3131409,2033.0
3131409,3131488,2134.0
3131488,3132289,13127.0
3132289,3132555,3723.0
3132555,3132979,6444.0
3132979,3133025,601.0
3133025,3133050,308.0
3133050,3133794,10882.0
3133794,3135251,59567.0
3135251,3135277,486.0
3135277,3135348,1038.0
3135348,3136863,21323.0
3136863,3137135,4474.0
3137135,3138113,46058.0
3138113,3138774,13297.0
3138774,3139087,4665.0
3139087,3140803,26779.0
3140803,3140888,1799.0
3140888,3140935,1116.0
3140935,3141674,42688.0
3141674,3142692,15833.0
3142692,3143704,12802.0
3143704,3143835,2060.0
3143835,3143896,966.0
3143896,3144461,9046.0
3144461,3144540,1501.0
3144540,3144603,1861.0
3144603,3145216,40746.0
3145216,3145283,1630.0
3145283,3146428,18863.0
3146428,3146997,8349.0
3146997,3148425,52635.0
3148425,3149118,16462.0
3149118,3149654,8175.0
3149654,3149702,760.0
3149702,3149926,2759.0
3149926,3150413,7576.0
3150413,3151703,51073.0
3151703,3152637,18121.0
3152637,3154037,20328.0
3154037,3154487,7345.0
3154487,3155701,54191.0
3155701,3157508,28310.0
3157508,3158976,60862.0
3158976,3159326,5408.0
3159326,3159533,3159.0
3159533,3160453,14276.0
3160453,3161127,15402.0
3161127,3161745,41814.0
3161745,3162263,9526.0
3162263,3163269,16043.0
3163269,3164360,49745.0
3164360,3164729,11803.0
3164729,3165276,9707.0
3165276,3165280,49.0
3165280,3166554,20657.0
3166554,3168307,68040.0
3168307,3168389,1275.0
3168389,3168436,779.0
3168436,3168463,710.0
3168463,3169030,9674.0
3169030,3169045,237.0
3169045,3170546,63215.0
3170546,3170550,132.0
3170550,3170551,18.0
3170551,3170622,1220.0
3170622,3170797,3340.0
3170797,3172120,22471.0
3172120,3176028,137562.0
3176028,3176423,8805.0
3176423,3176445,360.0
3176445,3176860,7455.0
3176860,3177723,13624.0
3177723,3177882,2915.0
3177882,3179333,61262.0
3179333,3180022,12307.0
3180022,3180371,5633.0
3180371,3180462,1280.0
