customer_id,customer_name
C12933,C12933
C07856,C07856
C13445,C13445
C05381,C05381
C11597,C11597
C07355,C07355
C07795,C07795
C09624,C09624
C11874,C11874
C12954,C12954
C05081,C05081
C10041,C10041
C09692,C09692
C00942,C00942
C03977,C03977
C06121,C06121
C00128,C00128
C08471,C08471
C13220,C13220
C08453,C08453
C06677,C06677
C11805,C11805
C12987,C12987
C03080,C03080
C09149,C09149
C12703,C12703
C12740,C12740
C10835,C10835
C12835,C12835
C01493,C01493
C00194,C00194
C04895,C04895
C11898,C11898
C06744,C06744
C04152,C04152
C05636,C05636
C11769,C11769
C11418,C11418
C00238,C00238
C03945,C03945
C00952,C00952
C00306,C00306
C00726,C00726
C06443,C06443
C00855,C00855
C05185,C05185
C06799,C06799
C02921,C02921
C10292,C10292
C12564,C12564
C08860,C08860
C12628,C12628
C01253,C01253
C06045,C06045
C05690,C05690
C01996,C01996
C02851,C02851
C05423,C05423
C04488,C04488
C11831,C11831
C07962,C07962
C13492,C13492
C12102,C12102
C11400,C11400
C05979,C05979
C02084,C02084
C00994,C00994
C11266,C11266
C02167,C02167
C00801,C00801
C03078,C03078
C06884,C06884
C03913,C03913
C01236,C01236
C00466,C00466
C10799,C10799
C12418,C12418
C06067,C06067
C00488,C00488
C06339,C06339
C07925,C07925
C05504,C05504
C11913,C11913
C09792,C09792
C09553,C09553
C05257,C05257
C07622,C07622
C00820,C00820
C07023,C07023
C05725,C05725
C11355,C11355
C07185,C07185
C10953,C10953
C02657,C02657
C10016,C10016
C11143,C11143
C11092,C11092
C13433,C13433
C12496,C12496
C02119,C02119
C03733,C03733
C03477,C03477
C07667,C07667
C09471,C09471
C12039,C12039
C01011,C01011
C04995,C04995
C09400,C09400
C08876,C08876
C02214,C02214
C03640,C03640
C03730,C03730
C12520,C12520
C01182,C01182
C00483,C00483
C12405,C12405
C12098,C12098
C10390,C10390
C12068,C12068
C02189,C02189
C04044,C04044
C12727,C12727
C07007,C07007
C01740,C01740
C01188,C01188
C08222,C08222
C10046,C10046
C05547,C05547
C01143,C01143
C08557,C08557
C02662,C02662
C06821,C06821
C08541,C08541
C13038,C13038
C00450,C00450
C00577,C00577
C01634,C01634
C08563,C08563
C05199,C05199
C03019,C03019
C10554,C10554
C00835,C00835
C05058,C05058
C09195,C09195
C04921,C04921
C02828,C02828
C06642,C06642
C00683,C00683
C06768,C06768
C07957,C07957
C01635,C01635
C11047,C11047
C07583,C07583
C05231,C05231
C06299,C06299
C03470,C03470
C13287,C13287
C06963,C06963
C12923,C12923
C06740,C06740
C04717,C04717
C07522,C07522
C07223,C07223
C04660,C04660
C11673,C11673
C06084,C06084
C07733,C07733
C07037,C07037
C07103,C07103
C05714,C05714
C10476,C10476
C02476,C02476
C02481,C02481
C07297,C07297
C04089,C04089
C10316,C10316
C09417,C09417
C07781,C07781
C06536,C06536
C10541,C10541
C02190,C02190
C06221,C06221
C01599,C01599
C08949,C08949
C00990,C00990
C02249,C02249
C10827,C10827
C09026,C09026
C01984,C01984
C07831,C07831
C05062,C05062
C03487,C03487
C12984,C12984
C02775,C02775
C09687,C09687
C00727,C00727
C00546,C00546
C06006,C06006
C00175,C00175
C02824,C02824
C00571,C00571
C04264,C04264
C08831,C08831
C13126,C13126
C11882,C11882
C02676,C02676
C07216,C07216
C08483,C08483
C12763,C12763
C06009,C06009
C07761,C07761
C02705,C02705
C11651,C11651
C00599,C00599
C12887,C12887
C01654,C01654
C09029,C09029
C12103,C12103
C01026,C01026
C03814,C03814
C12753,C12753
C04526,C04526
C02170,C02170
C11951,C11951
C04249,C04249
C06514,C06514
C05053,C05053
C10772,C10772
C08570,C08570
C01304,C01304
C02512,C02512
C07480,C07480
C05238,C05238
C02583,C02583
C12547,C12547
C00701,C00701
C04211,C04211
C04263,C04263
C00369,C00369
C05004,C05004
C12857,C12857
C12395,C12395
C05818,C05818
C02038,C02038
C09298,C09298
C03579,C03579
C00752,C00752
C12865,C12865
C08179,C08179
C07689,C07689
C12992,C12992
C04413,C04413
C03315,C03315
C11425,C11425
C04283,C04283
C06968,C06968
C07004,C07004
C04316,C04316
C06170,C06170
C01047,C01047
C01332,C01332
C11620,C11620
C02439,C02439
C08095,C08095
C08825,C08825
C11560,C11560
C10382,C10382
C12370,C12370
C07854,C07854
C13111,C13111
C08173,C08173
C08520,C08520
C05705,C05705
C11771,C11771
C08707,C08707
C06311,C06311
C00276,C00276
C04574,C04574
C07345,C07345
C11233,C11233
C10295,C10295
C03561,C03561
C02949,C02949
C04255,C04255
C03715,C03715
C02881,C02881
C03701,C03701
C05003,C05003
C07327,C07327
C08102,C08102
C04261,C04261
C10356,C10356
C02037,C02037
C00040,C00040
C12232,C12232
C10008,C10008
C08808,C08808
C11032,C11032
C03620,C03620
C04222,C04222
C02182,C02182
C06064,C06064
C06858,C06858
C10568,C10568
C08169,C08169
C08865,C08865
C07802,C07802
C10886,C10886
C12592,C12592
C03213,C03213
C04196,C04196
C11239,C11239
C08209,C08209
C11760,C11760
C05683,C05683
C02226,C02226
C09490,C09490
C09521,C09521
C06903,C06903
C08951,C08951
C03972,C03972
C07817,C07817
C03302,C03302
C07264,C07264
C00005,C00005
C01678,C01678
C10303,C10303
C07901,C07901
C05548,C05548
C10457,C10457
C10324,C10324
C08671,C08671
C08317,C08317
C02695,C02695
C05509,C05509
C09097,C09097
C09612,C09612
C11797,C11797
C04651,C04651
C01480,C01480
C10518,C10518
C03153,C03153
C08474,C08474
C11843,C11843
C04193,C04193
C02609,C02609
C07038,C07038
C04084,C04084
C11107,C11107
C06542,C06542
C13479,C13479
C06964,C06964
C08684,C08684
C02849,C02849
C02877,C02877
C12292,C12292
C13018,C13018
C00454,C00454
C08017,C08017
C09816,C09816
C12561,C12561
C10007,C10007
C09655,C09655
C02841,C02841
C10930,C10930
C00788,C00788
C06927,C06927
C10654,C10654
C04501,C04501
C10993,C10993
C06342,C06342
C08449,C08449
C08569,C08569
C03295,C03295
C06851,C06851
C05760,C05760
C09615,C09615
C09377,C09377
C11952,C11952
C12959,C12959
C05235,C05235
C12045,C12045
C06134,C06134
C10299,C10299
C00192,C00192
C13403,C13403
C02537,C02537
C11339,C11339
C08180,C08180
C02559,C02559
C04499,C04499
C04294,C04294
C05733,C05733
C09380,C09380
C13535,C13535
C06376,C06376
C06140,C06140
C03334,C03334
C07295,C07295
C11958,C11958
C09245,C09245
C02784,C02784
C04391,C04391
C10264,C10264
C04518,C04518
C04965,C04965
C11655,C11655
C02958,C02958
C04320,C04320
C13291,C13291
C12425,C12425
C11049,C11049
C01656,C01656
C11889,C11889
C09691,C09691
C02756,C02756
C02883,C02883
C03853,C03853
C08665,C08665
C12301,C12301
C00057,C00057
C10859,C10859
C01507,C01507
C05594,C05594
C03136,C03136
C00473,C00473
C00660,C00660
C07841,C07841
C05530,C05530
C03323,C03323
C04684,C04684
C03273,C03273
C05841,C05841
C06823,C06823
C01040,C01040
C01856,C01856
C00956,C00956
C10126,C10126
C01938,C01938
C12614,C12614
C07518,C07518
C05097,C05097
C01990,C01990
C06883,C06883
C06758,C06758
C03040,C03040
C05845,C05845
C08256,C08256
C06657,C06657
C02420,C02420
C08962,C08962
C13147,C13147
C12672,C12672
C07432,C07432
C07699,C07699
C02193,C02193
C03087,C03087
C02181,C02181
C12980,C12980
C02147,C02147
C09601,C09601
C07686,C07686
C12028,C12028
C04776,C04776
C03065,C03065
C05153,C05153
C08433,C08433
C02360,C02360
C03719,C03719
C09800,C09800
C05191,C05191
C09211,C09211
C13014,C13014
C00329,C00329
C01104,C01104
C04794,C04794
C01155,C01155
C02174,C02174
C10344,C10344
C09575,C09575
C08285,C08285
C11936,C11936
C01701,C01701
C10869,C10869
C01871,C01871
C08722,C08722
C10923,C10923
C03444,C03444
C04530,C04530
C09265,C09265
C02197,C02197
C12785,C12785
C01487,C01487
C09437,C09437
C04241,C04241
C00235,C00235
C10459,C10459
C10019,C10019
C12815,C12815
C03598,C03598
C13493,C13493
C07396,C07396
C12207,C12207
C08013,C08013
C08863,C08863
C02653,C02653
C03785,C03785
C10812,C10812
C04984,C04984
C04670,C04670
C01721,C01721
C10717,C10717
C10014,C10014
C08565,C08565
C01773,C01773
C05345,C05345
C03580,C03580
C04095,C04095
C10440,C10440
C01050,C01050
C10361,C10361
C10380,C10380
C01772,C01772
C09394,C09394
C04306,C04306
C13402,C13402
C00545,C00545
C03264,C03264
C06276,C06276
C04150,C04150
C05470,C05470
C06360,C06360
C11378,C11378
C01983,C01983
C08834,C08834
C07612,C07612
C07743,C07743
C12265,C12265
C11091,C11091
C01533,C01533
C08995,C08995
C12372,C12372
C11807,C11807
C10601,C10601
C06464,C06464
C11062,C11062
C01323,C01323
C11638,C11638
C11916,C11916
C06874,C06874
C12975,C12975
C06026,C06026
C03318,C03318
C11095,C11095
C01407,C01407
C07558,C07558
C01058,C01058
C11823,C11823
C00973,C00973
C09467,C09467
C05718,C05718
C12040,C12040
C09916,C09916
C03955,C03955
C10577,C10577
C09387,C09387
C05735,C05735
C08895,C08895
C04770,C04770
C00547,C00547
C02008,C02008
C11164,C11164
C10826,C10826
C00601,C00601
C09061,C09061
C05215,C05215
C10899,C10899
C00542,C00542
C10837,C10837
C03634,C03634
C07766,C07766
C01673,C01673
C08507,C08507
C11853,C11853
C11674,C11674
C03676,C03676
C12622,C12622
C07981,C07981
C02982,C02982
C10559,C10559
C11516,C11516
C03611,C03611
C03594,C03594
C03595,C03595
C06650,C06650
C02887,C02887
C00510,C00510
C08445,C08445
C00925,C00925
C01116,C01116
C08741,C08741
C00037,C00037
C08866,C08866
C06604,C06604
C01615,C01615
C05108,C05108
C10350,C10350
C07437,C07437
C09549,C09549
C04244,C04244
C09458,C09458
C02050,C02050
C11186,C11186
C09049,C09049
C07614,C07614
C01326,C01326
C12011,C12011
C10327,C10327
C08012,C08012
C06024,C06024
C02903,C02903
C10932,C10932
C00556,C00556
C07745,C07745
C02753,C02753
C08807,C08807
C11238,C11238
C04705,C04705
C10044,C10044
C13044,C13044
C11944,C11944
C06068,C06068
C02006,C02006
C11265,C11265
C06358,C06358
C06995,C06995
C04046,C04046
C10737,C10737
C00961,C00961
C00967,C00967
C01840,C01840
C00810,C00810
C02458,C02458
C04671,C04671
C07969,C07969
C11730,C11730
C08623,C08623
C00806,C00806
C12513,C12513
C05553,C05553
C11759,C11759
C03331,C03331
C05833,C05833
C12382,C12382
C12910,C12910
C05435,C05435
C04928,C04928
C06429,C06429
C11247,C11247
C04732,C04732
C11536,C11536
C12403,C12403
C12408,C12408
C03893,C03893
C13269,C13269
C01145,C01145
C11714,C11714
C00241,C00241
C01571,C01571
C10986,C10986
C12641,C12641
C05905,C05905
C03531,C03531
C02842,C02842
C03005,C03005
C03324,C03324
C01846,C01846
C13332,C13332
C05378,C05378
C07086,C07086
C00909,C00909
C08746,C08746
C10399,C10399
C00871,C00871
C03283,C03283
C08476,C08476
C07864,C07864
C07278,C07278
C02830,C02830
C01056,C01056
C08333,C08333
C01370,C01370
C09965,C09965
C06919,C06919
C08587,C08587
C02848,C02848
C09975,C09975
C07160,C07160
C06303,C06303
C09084,C09084
C02388,C02388
C09676,C09676
C06409,C06409
C08451,C08451
C10162,C10162
C05949,C05949
C00162,C00162
C12748,C12748
C01467,C01467
C03285,C03285
C04604,C04604
C03992,C03992
C12192,C12192
C03498,C03498
C09329,C09329
C06088,C06088
C11172,C11172
C06139,C06139
C10962,C10962
C01258,C01258
C06274,C06274
C12349,C12349
C10422,C10422
C13103,C13103
C10626,C10626
C08223,C08223
C10611,C10611
C07062,C07062
C04205,C04205
C08984,C08984
C03902,C03902
C11691,C11691
C02483,C02483
C08712,C08712
C01627,C01627
C03639,C03639
C00361,C00361
C03095,C03095
C11029,C11029
C04117,C04117
C04068,C04068
C01053,C01053
C07416,C07416
C07424,C07424
C05986,C05986
C08197,C08197
C09344,C09344
C02910,C02910
C03305,C03305
C02352,C02352
C00173,C00173
C09839,C09839
C01789,C01789
C05309,C05309
C05415,C05415
C01340,C01340
C03362,C03362
C07445,C07445
C10843,C10843
C00995,C00995
C12167,C12167
C01259,C01259
C08540,C08540
C05096,C05096
C05629,C05629
C09717,C09717
C07232,C07232
C06499,C06499
C05634,C05634
C09120,C09120
C05292,C05292
C05402,C05402
C09296,C09296
C12356,C12356
C06340,C06340
C11413,C11413
C09000,C09000
C05079,C05079
C10529,C10529
C05981,C05981
C11504,C11504
C08922,C08922
C11931,C11931
C04024,C04024
C00754,C00754
C11035,C11035
C07872,C07872
C03344,C03344
C08347,C08347
C10157,C10157
C02487,C02487
C04473,C04473
C11194,C11194
C02336,C02336
C04932,C04932
C03589,C03589
C09988,C09988
C04348,C04348
C07586,C07586
C09954,C09954
C09810,C09810
C07172,C07172
C06908,C06908
C13206,C13206
C05498,C05498
C00573,C00573
C02742,C02742
C12577,C12577
C08070,C08070
C12654,C12654
C08376,C08376
C00202,C00202
C00152,C00152
C10665,C10665
C10451,C10451
C08359,C08359
C00107,C00107
C09771,C09771
C04905,C04905
C04164,C04164
C03856,C03856
C09870,C09870
C10098,C10098
C06044,C06044
C00210,C00210
C04551,C04551
C06694,C06694
C04438,C04438
C13541,C13541
C10504,C10504
C01562,C01562
C08337,C08337
C02407,C02407
C06264,C06264
C11003,C11003
C09995,C09995
C06780,C06780
C03725,C03725
C12989,C12989
C03240,C03240
C03321,C03321
C08363,C08363
C02917,C02917
C01812,C01812
C09218,C09218
C07928,C07928
C03238,C03238
C12525,C12525
C09696,C09696
C08616,C08616
C11523,C11523
C07022,C07022
C06113,C06113
C06671,C06671
C12063,C12063
C13092,C13092
C06934,C06934
C11127,C11127
C08314,C08314
C03688,C03688
C03103,C03103
C08190,C08190
C12604,C12604
C10925,C10925
C05002,C05002
C03193,C03193
C03740,C03740
C04507,C04507
C11353,C11353
C04828,C04828
C05896,C05896
C05244,C05244
C09358,C09358
C12786,C12786
C00147,C00147
C08578,C08578
C07834,C07834
C10062,C10062
C12629,C12629
C09719,C09719
C03693,C03693
C05659,C05659
C05214,C05214
C01209,C01209
C13266,C13266
C09285,C09285
C05127,C05127
C07039,C07039
C00501,C00501
C04529,C04529
C02345,C02345
C10414,C10414
C11653,C11653
C10075,C10075
C05970,C05970
C08205,C08205
C04573,C04573
C08111,C08111
C07002,C07002
C03121,C03121
C11959,C11959
C06105,C06105
C01014,C01014
C11866,C11866
C03358,C03358
C00631,C00631
C04145,C04145
C06089,C06089
C05347,C05347
C01343,C01343
C05851,C05851
C10941,C10941
C09027,C09027
C10354,C10354
C01016,C01016
C03657,C03657
C11313,C11313
C10783,C10783
C05444,C05444
C06314,C06314
C09465,C09465
C01504,C01504
C08382,C08382
C00564,C00564
C03002,C03002
C00989,C00989
C06002,C06002
C12742,C12742
C01488,C01488
C07838,C07838
C05050,C05050
C10314,C10314
C05661,C05661
C08293,C08293
C06178,C06178
C10981,C10981
C10206,C10206
C08185,C08185
C12973,C12973
C09854,C09854
C04184,C04184
C12726,C12726
C06539,C06539
C08106,C08106
C12162,C12162
C09148,C09148
C10434,C10434
C08143,C08143
C05249,C05249
C07201,C07201
C07816,C07816
C08410,C08410
C11927,C11927
C07107,C07107
C12620,C12620
C08856,C08856
C08999,C08999
C08463,C08463
C10893,C10893
C07794,C07794
C01255,C01255
C11722,C11722
C09257,C09257
C09080,C09080
C02433,C02433
C00534,C00534
C04386,C04386
C08759,C08759
C08496,C08496
C06756,C06756
C08691,C08691
C08845,C08845
C03645,C03645
C08380,C08380
C07965,C07965
C02312,C02312
C11596,C11596
C06036,C06036
C09141,C09141
C02714,C02714
C08527,C08527
C05814,C05814
C12165,C12165
C09390,C09390
C08491,C08491
C02541,C02541
C11926,C11926
C10720,C10720
C04514,C04514
C08174,C08174
C06008,C06008
C04626,C04626
C05449,C05449
C07237,C07237
C07828,C07828
C08509,C08509
C00864,C00864
C13447,C13447
C11791,C11791
C01469,C01469
C10751,C10751
C04562,C04562
C03390,C03390
C10429,C10429
C04357,C04357
C11102,C11102
C00536,C00536
C07102,C07102
C00651,C00651
C11857,C11857
C08199,C08199
C12420,C12420
C09193,C09193
C05175,C05175
C06020,C06020
C05855,C05855
C13195,C13195
C09483,C09483
C10470,C10470
C06629,C06629
C05077,C05077
C04773,C04773
C03802,C03802
C11601,C11601
C02584,C02584
C08366,C08366
C11323,C11323
C01439,C01439
C07368,C07368
C02870,C02870
C03694,C03694
C01410,C01410
C08465,C08465
C12888,C12888
C09704,C09704
C00815,C00815
C01501,C01501
C03067,C03067
C03789,C03789
C11159,C11159
C06326,C06326
C01242,C01242
C00583,C00583
C04811,C04811
C09917,C09917
C10395,C10395
C07347,C07347
C09187,C09187
C11787,C11787
C05049,C05049
C10040,C10040
C08023,C08023
C11628,C11628
C08564,C08564
C05404,C05404
C10520,C10520
C03436,C03436
C06427,C06427
C13448,C13448
C08405,C08405
C10224,C10224
C00144,C00144
C10988,C10988
C11015,C11015
C11668,C11668
C11856,C11856
C08484,C08484
C01923,C01923
C04930,C04930
C13399,C13399
C09903,C09903
C01620,C01620
C09403,C09403
C09433,C09433
C06763,C06763
C11160,C11160
C03301,C03301
C02952,C02952
C06398,C06398
C01726,C01726
C11894,C11894
C03965,C03965
C05879,C05879
C12177,C12177
C05090,C05090
C06168,C06168
C10675,C10675
C05654,C05654
C07403,C07403
C07784,C07784
C07026,C07026
C10935,C10935
C09962,C09962
C04656,C04656
C10284,C10284
C11171,C11171
C02924,C02924
C05213,C05213
C04355,C04355
C03101,C03101
C09716,C09716
C07723,C07723
C06401,C06401
C07030,C07030
C04461,C04461
C02265,C02265
C06397,C06397
C12469,C12469
C12029,C12029
C00338,C00338
C08991,C08991
C09840,C09840
C08517,C08517
C07296,C07296
C03513,C03513
C02598,C02598
C10138,C10138
C00741,C00741
C09527,C09527
C00877,C00877
C10621,C10621
C10999,C10999
C10372,C10372
C13155,C13155
C00438,C00438
C04272,C04272
C10759,C10759
C13429,C13429
C07938,C07938
C12955,C12955
C06212,C06212
C03070,C03070
C10633,C10633
C02291,C02291
C11360,C11360
C02363,C02363
C00840,C00840
C08306,C08306
C10389,C10389
C08016,C08016
C04533,C04533
C06028,C06028
C02916,C02916
C08163,C08163
C00245,C00245
C02177,C02177
C00034,C00034
C04719,C04719
C03303,C03303
C05589,C05589
C04142,C04142
C09663,C09663
C01006,C01006
C04260,C04260
C09628,C09628
C04516,C04516
C06986,C06986
C09440,C09440
C11340,C11340
C10610,C10610
C09401,C09401
C10880,C10880
C10004,C10004
C00342,C00342
C03025,C03025
C06746,C06746
C04528,C04528
C03986,C03986
C07848,C07848
C07051,C07051
C12777,C12777
C07840,C07840
C08011,C08011
C01931,C01931
C09990,C09990
C03191,C03191
C07993,C07993
C06288,C06288
C00580,C00580
C07277,C07277
C08871,C08871
C03357,C03357
C01803,C01803
C10814,C10814
C08850,C08850
C01269,C01269
C12114,C12114
C03517,C03517
C11486,C11486
C03282,C03282
C01302,C01302
C11716,C11716
C06487,C06487
C09701,C09701
C12921,C12921
C01409,C01409
C12583,C12583
C09312,C09312
C12391,C12391
C11577,C11577
C12364,C12364
C09131,C09131
C11530,C11530
C02311,C02311
C03712,C03712
C05613,C05613
C10894,C10894
C01546,C01546
C05770,C05770
C06875,C06875
C12057,C12057
C09397,C09397
C03166,C03166
C07008,C07008
C13139,C13139
C05810,C05810
C12964,C12964
C10753,C10753
C02905,C02905
C09429,C09429
C13110,C13110
C00813,C00813
C07192,C07192
C06076,C06076
C01543,C01543
C09744,C09744
C09160,C09160
C12110,C12110
C08957,C08957
C05849,C05849
C07152,C07152
C05831,C05831
C07944,C07944
C08978,C08978
C08752,C08752
C13319,C13319
C01925,C01925
C08140,C08140
C12230,C12230
C12020,C12020
C10624,C10624
C11962,C11962
C03043,C03043
C00368,C00368
C04655,C04655
C13451,C13451
C04269,C04269
C00231,C00231
C05088,C05088
C06265,C06265
C01594,C01594
C10205,C10205
C01391,C01391
C09851,C09851
C01201,C01201
C04726,C04726
C06114,C06114
C12842,C12842
C10667,C10667
C08381,C08381
C03205,C03205
C01041,C01041
C10740,C10740
C09171,C09171
C08632,C08632
C07180,C07180
C06021,C06021
C12733,C12733
C03382,C03382
C05698,C05698
C02266,C02266
C05655,C05655
C03762,C03762
C01245,C01245
C00313,C00313
C13210,C13210
C10683,C10683
C02019,C02019
C12104,C12104
C08039,C08039
C07768,C07768
C09267,C09267
C02305,C02305
C00060,C00060
C08107,C08107
C11734,C11734
C04290,C04290
C02152,C02152
C12449,C12449
C11183,C11183
C01757,C01757
C04697,C04697
C11918,C11918
C00416,C00416
C06295,C06295
C02069,C02069
C08133,C08133
C12689,C12689
C04317,C04317
C07106,C07106
C01816,C01816
C05860,C05860
C03168,C03168
C09375,C09375
C00611,C00611
C04568,C04568
C11953,C11953
C09952,C09952
C07257,C07257
C07422,C07422
C05224,C05224
C05670,C05670
C07011,C07011
C11292,C11292
C12302,C12302
C04162,C04162
C10596,C10596
C09079,C09079
C06238,C06238
C06424,C06424
C10919,C10919
C11574,C11574
C09669,C09669
C11537,C11537
C01400,C01400
C08748,C08748
C04614,C04614
C03234,C03234
C05761,C05761
C09863,C09863
C13284,C13284
C12884,C12884
C07164,C07164
C10411,C10411
C08504,C08504
C13540,C13540
C13521,C13521
C12261,C12261
C04424,C04424
C01099,C01099
C05713,C05713
C02783,C02783
C10369,C10369
C04440,C04440
C09356,C09356
C00429,C00429
C00658,C00658
C12310,C12310
C04397,C04397
C07735,C07735
C02040,C02040
C11008,C11008
C05124,C05124
C07474,C07474
C04029,C04029
C06097,C06097
C01166,C01166
C04963,C04963
C09464,C09464
C01758,C01758
C01225,C01225
C10091,C10091
C03523,C03523
C06302,C06302
C01105,C01105
C05106,C05106
C07916,C07916
C13039,C13039
C09631,C09631
C03418,C03418
C12699,C12699
C02338,C02338
C03179,C03179
C13192,C13192
C08737,C08737
C10794,C10794
C08336,C08336
C04889,C04889
C00458,C00458
C00842,C00842
C06329,C06329
C12949,C12949
C02003,C02003
C02626,C02626
C12494,C12494
C03533,C03533
C08739,C08739
C00180,C00180
C03317,C03317
C05497,C05497
C04242,C04242
C10220,C10220
C09786,C09786
C13293,C13293
C12388,C12388
C10375,C10375
C06930,C06930
C10821,C10821
C04576,C04576
C13026,C13026
C01545,C01545
C04948,C04948
C07821,C07821
C03181,C03181
C04847,C04847
C07078,C07078
C01887,C01887
C12509,C12509
C06296,C06296
C06984,C06984
C13081,C13081
C13364,C13364
C12115,C12115
C07204,C07204
C03946,C03946
C02959,C02959
C05268,C05268
C07429,C07429
C03306,C03306
C04394,C04394
C01402,C01402
C10181,C10181
C03571,C03571
C08699,C08699
C11715,C11715
C07751,C07751
C04423,C04423
C05824,C05824
C04055,C04055
C07431,C07431
C01495,C01495
C03605,C03605
C09905,C09905
C05240,C05240
C08652,C08652
C02391,C02391
C09146,C09146
C08887,C08887
C13306,C13306
C00637,C00637
C05253,C05253
C04124,C04124
C09207,C09207
C01459,C01459
C02879,C02879
C10547,C10547
C05103,C05103
C01718,C01718
C03346,C03346
C01549,C01549
C11419,C11419
C07552,C07552
C09104,C09104
C13249,C13249
C01317,C01317
C01604,C01604
C09292,C09292
C07560,C07560
C04446,C04446
C08300,C08300
C05650,C05650
C01544,C01544
C13152,C13152
C09116,C09116
C11443,C11443
C05152,C05152
