case_id,opened_at,closed_at,outcome,pattern,n_txns,exposure_usd,report_filed
CC-0254,2016-07-09 00:00:13,2016-07-13 13:00:13,confirmed_fraud,account_takeover,6,321.87,No
CC-0255,2016-07-09 00:09:53,2016-07-12 18:09:53,confirmed_fraud,account_takeover,7,1167.08,Yes
CC-0256,2016-07-09 00:10:20,2016-07-10 15:10:20,confirmed_fraud,account_takeover,2,88.99,No
CC-0257,2016-07-09 01:02:03,2016-07-09 21:02:03,confirmed_fraud,card_not_present_fraud,1,49.96,No
CC-0258,2016-07-09 01:17:21,2016-07-10 22:17:21,confirmed_fraud,account_takeover,1,35.98,No
CC-0259,2016-07-09 01:26:02,2016-07-11 22:26:02,cleared,none,1,0.0,No
CC-0260,2016-07-09 02:26:44,2016-07-12 00:26:44,cleared,none,1,0.0,No
CC-0261,2016-07-09 03:16:25,2016-07-11 23:16:25,cleared,none,1,0.0,No
CC-0262,2016-07-09 03:18:40,2016-07-10 18:18:40,confirmed_fraud,card_not_present_fraud,1,300.09,No
CC-0263,2016-07-09 03:30:21,2016-07-10 03:30:21,confirmed_fraud,card_not_present_fraud,1,99.94,No
CC-0264,2016-07-09 03:40:50,2016-07-11 23:40:50,cleared,none,1,0.0,No
CC-0265,2016-07-09 03:47:25,2016-07-10 21:47:25,cleared,none,1,0.0,No
CC-0266,2016-07-09 05:06:43,2016-07-14 01:06:43,confirmed_fraud,card_not_present_fraud,1,78.78,No
CC-0267,2016-07-09 05:12:56,2016-07-10 03:12:56,cleared,none,1,0.0,No
CC-0268,2016-07-09 05:27:54,2016-07-12 23:27:54,confirmed_fraud,card_not_present_new_device,1,50.08,No
CC-0269,2016-07-09 05:30:36,2016-07-10 02:30:36,cleared,none,1,0.0,No
CC-0270,2016-07-09 05:38:21,2016-07-09 22:38:21,cleared,none,1,0.0,No
CC-0271,2016-07-09 05:38:52,2016-07-10 02:38:52,cleared,none,1,0.0,No
CC-0272,2016-07-09 05:43:43,2016-07-10 16:43:43,confirmed_fraud,card_not_present_fraud,1,48.25,No
CC-0273,2016-07-09 05:53:04,2016-07-12 15:53:04,confirmed_fraud,card_not_present_new_device,3,105.02,No
CC-0274,2016-07-09 06:41:08,2016-07-12 23:41:08,confirmed_fraud,out_of_region_use,4,610.42,No
CC-0275,2016-07-09 09:06:24,2016-07-11 22:06:24,confirmed_fraud,out_of_region_use,1,369.0,No
CC-0276,2016-07-09 09:43:51,2016-07-10 22:43:51,confirmed_fraud,out_of_region_use,3,283.08,No
CC-0277,2016-07-09 10:01:22,2016-07-11 16:01:22,confirmed_fraud,card_not_present_fraud,1,300.08,No
CC-0278,2016-07-09 10:27:01,2016-07-11 21:27:01,confirmed_fraud,card_not_present_fraud,1,50.07,No
CC-0279,2016-07-09 10:46:31,2016-07-14 00:46:31,confirmed_fraud,account_takeover,2,624.85,No
CC-0280,2016-07-09 11:58:57,2016-07-10 17:58:57,confirmed_fraud,card_not_present_fraud,1,449.93,No
CC-0281,2016-07-09 12:12:45,2016-07-10 04:12:45,cleared,none,1,0.0,No
CC-0282,2016-07-09 13:29:11,2016-07-13 04:29:11,confirmed_fraud,out_of_region_use,2,541.85,No
CC-0283,2016-07-09 13:35:22,2016-07-10 22:35:22,confirmed_fraud,card_not_present_fraud,1,149.93,No
CC-0284,2016-07-09 14:37:22,2016-07-14 15:37:22,confirmed_fraud,card_not_present_fraud,2,35.68,No
CC-0285,2016-07-09 16:51:44,2016-07-11 22:51:44,confirmed_fraud,account_takeover,5,433.89,No
CC-0286,2016-07-09 18:05:27,2016-07-10 23:05:27,confirmed_fraud,card_not_present_fraud,2,300.16,No
CC-0287,2016-07-09 18:41:46,2016-07-12 21:41:46,confirmed_fraud,out_of_region_use,1,226.05,No
CC-0288,2016-07-09 19:25:09,2016-07-11 19:25:09,confirmed_fraud,out_of_region_use,2,179.97,No
CC-0289,2016-07-09 19:56:46,2016-07-14 06:56:46,confirmed_fraud,card_not_present_fraud,1,150.08,No
CC-0290,2016-07-09 19:59:09,2016-07-10 23:59:09,confirmed_fraud,card_testing,8,144.56,No
CC-0291,2016-07-09 21:07:21,2016-07-12 01:07:21,confirmed_fraud,account_takeover,2,1124.6,Yes
CC-0292,2016-07-09 21:36:07,2016-07-12 15:36:07,cleared,none,1,0.0,No
CC-0293,2016-07-09 21:38:04,2016-07-13 16:38:04,confirmed_fraud,account_takeover,2,233.91,No
CC-0294,2016-07-09 22:01:50,2016-07-10 18:01:50,confirmed_fraud,account_takeover,1,981.97,No
CC-0295,2016-07-09 22:13:27,2016-07-11 04:13:27,confirmed_fraud,account_takeover,2,1793.94,Yes
CC-0296,2016-07-09 22:51:52,2016-07-11 17:51:52,cleared,none,1,0.0,No
CC-0297,2016-07-09 22:55:27,2016-07-13 17:55:27,confirmed_fraud,account_takeover,1,554.07,No
CC-0298,2016-07-10 00:21:52,2016-07-14 21:21:52,confirmed_fraud,account_takeover,1,98.01,No
CC-0299,2016-07-10 00:32:03,2016-07-12 18:32:03,cleared,none,1,0.0,No
CC-0300,2016-07-10 00:43:16,2016-07-10 23:43:16,cleared,none,1,0.0,No
CC-0301,2016-07-10 00:54:24,2016-07-10 20:54:24,cleared,none,1,0.0,No
CC-0302,2016-07-10 01:19:22,2016-07-12 01:19:22,confirmed_fraud,card_not_present_fraud,1,48.87,No
CC-0303,2016-07-10 01:40:42,2016-07-11 13:40:42,confirmed_fraud,card_not_present_fraud,1,100.01,No
CC-0304,2016-07-10 01:48:12,2016-07-14 19:48:12,confirmed_fraud,out_of_region_use,1,38.95,No
CC-0305,2016-07-10 02:38:55,2016-07-11 20:38:55,confirmed_fraud,card_not_present_new_device,4,177.88,No
CC-0306,2016-07-10 03:07:11,2016-07-15 19:07:11,confirmed_fraud,account_takeover,1,762.0,No
CC-0307,2016-07-10 03:25:13,2016-07-15 01:25:13,confirmed_fraud,card_not_present_new_device,1,25.23,No
CC-0308,2016-07-10 03:29:27,2016-07-12 00:29:27,cleared,none,1,0.0,No
CC-0309,2016-07-10 03:31:43,2016-07-15 21:31:43,confirmed_fraud,card_not_present_fraud,1,50.0,No
CC-0310,2016-07-10 03:38:36,2016-07-14 00:38:36,confirmed_fraud,out_of_region_use,2,99.44,No
CC-0311,2016-07-10 04:53:34,2016-07-13 00:53:34,confirmed_fraud,card_not_present_fraud,1,78.86,No
CC-0312,2016-07-10 04:53:54,2016-07-13 00:53:54,confirmed_fraud,card_not_present_fraud,3,90.1,No
CC-0313,2016-07-10 04:57:05,2016-07-15 13:57:05,confirmed_fraud,account_takeover,1,57.88,No
CC-0314,2016-07-10 05:03:36,2016-07-15 03:03:36,confirmed_fraud,card_not_present_fraud,1,225.09,No
CC-0315,2016-07-10 05:19:12,2016-07-13 03:19:12,cleared,none,1,0.0,No
CC-0316,2016-07-10 05:21:25,2016-07-15 18:21:25,confirmed_fraud,account_takeover,1,146.06,No
CC-0317,2016-07-10 05:54:00,2016-07-11 00:54:00,cleared,none,1,0.0,No
CC-0318,2016-07-10 06:05:12,2016-07-12 04:05:12,cleared,none,1,0.0,No
CC-0319,2016-07-10 06:08:17,2016-07-15 01:08:17,confirmed_fraud,account_takeover,1,117.07,No
CC-0320,2016-07-10 06:35:00,2016-07-15 18:35:00,confirmed_fraud,card_not_present_fraud,1,500.04,No
CC-0321,2016-07-10 06:46:19,2016-07-13 05:46:19,confirmed_fraud,card_not_present_fraud,1,70.17,No
CC-0322,2016-07-10 07:20:23,2016-07-12 00:20:23,confirmed_fraud,card_not_present_new_device,3,225.04,No
CC-0323,2016-07-10 07:45:35,2016-07-13 01:45:35,confirmed_fraud,out_of_region_use,2,176.06,No
CC-0324,2016-07-10 08:58:29,2016-07-12 02:58:29,confirmed_fraud,card_not_present_new_device,1,8.6,No
CC-0325,2016-07-10 09:00:31,2016-07-12 04:00:31,confirmed_fraud,account_takeover,1,117.09,No
CC-0326,2016-07-10 10:02:13,2016-07-13 01:02:13,confirmed_fraud,out_of_region_use,1,96.94,No
CC-0327,2016-07-10 10:16:11,2016-07-12 16:16:11,confirmed_fraud,out_of_region_use,1,180.99,No
CC-0328,2016-07-10 10:47:26,2016-07-15 19:47:26,confirmed_fraud,card_not_present_fraud,5,222.45,No
CC-0329,2016-07-10 10:51:16,2016-07-14 22:51:16,confirmed_fraud,account_takeover,2,137.11,No
CC-0330,2016-07-10 11:59:18,2016-07-14 22:59:18,confirmed_fraud,account_takeover,1,249.95,No
CC-0331,2016-07-10 14:38:57,2016-07-14 14:38:57,confirmed_fraud,card_not_present_new_device,17,677.96,No
CC-0332,2016-07-10 15:34:49,2016-07-15 21:34:49,confirmed_fraud,card_not_present_new_device,1,150.09,No
CC-0333,2016-07-10 15:37:05,2016-07-11 21:37:05,confirmed_fraud,account_takeover,5,152.44,No
CC-0334,2016-07-10 16:42:36,2016-07-12 14:42:36,confirmed_fraud,card_not_present_new_device,8,170.2,No
CC-0335,2016-07-10 17:00:38,2016-07-11 18:00:38,confirmed_fraud,card_not_present_fraud,1,450.05,No
CC-0336,2016-07-10 17:08:02,2016-07-13 15:08:02,confirmed_fraud,account_takeover,1,280.08,No
CC-0337,2016-07-10 17:47:25,2016-07-12 05:47:25,confirmed_fraud,card_not_present_fraud,1,64.66,No
CC-0338,2016-07-10 18:26:19,2016-07-13 13:26:19,cleared,none,1,0.0,No
CC-0339,2016-07-10 18:43:57,2016-07-12 14:43:57,cleared,none,1,0.0,No
CC-0340,2016-07-10 19:09:33,2016-07-13 23:09:33,confirmed_fraud,card_not_present_fraud,1,29.98,No
CC-0341,2016-07-10 20:05:18,2016-07-12 16:05:18,confirmed_fraud,account_takeover,1,49.06,No
CC-0342,2016-07-10 20:06:10,2016-07-12 19:06:10,confirmed_fraud,account_takeover,3,697.03,No
CC-0343,2016-07-10 20:52:39,2016-07-11 21:52:39,confirmed_fraud,account_takeover,9,485.94,No
CC-0344,2016-07-10 21:02:25,2016-07-12 20:02:25,cleared,none,1,0.0,No
CC-0345,2016-07-10 21:09:05,2016-07-13 20:09:05,cleared,none,1,0.0,No
CC-0346,2016-07-10 21:10:41,2016-07-14 03:10:41,confirmed_fraud,card_not_present_fraud,1,224.91,No
CC-0347,2016-07-10 21:11:25,2016-07-12 01:11:25,confirmed_fraud,card_not_present_new_device,9,1950.02,Yes
CC-0348,2016-07-10 22:41:12,2016-07-13 18:41:12,cleared,none,1,0.0,No
CC-0349,2016-07-10 23:08:19,2016-07-13 07:08:19,confirmed_fraud,card_not_present_fraud,1,9.99,No
CC-0350,2016-07-10 23:52:18,2016-07-11 22:52:18,cleared,none,1,0.0,No
CC-0351,2016-07-10 23:55:12,2016-07-14 05:55:12,confirmed_fraud,card_not_present_fraud,1,64.61,No
CC-0352,2016-07-11 00:37:24,2016-07-11 20:37:24,confirmed_fraud,account_takeover,1,26.21,No
CC-0353,2016-07-11 00:50:27,2016-07-13 20:50:27,confirmed_fraud,out_of_region_use,1,55.03,No
CC-0354,2016-07-11 01:27:29,2016-07-11 17:27:29,cleared,none,1,0.0,No
CC-0355,2016-07-11 01:28:18,2016-07-16 02:28:18,confirmed_fraud,out_of_region_use,1,117.01,No
CC-0356,2016-07-11 01:48:09,2016-07-14 18:48:09,confirmed_fraud,card_not_present_new_device,1,40.08,No
CC-0357,2016-07-11 01:48:44,2016-07-16 17:48:44,confirmed_fraud,card_not_present_fraud,2,139.75,No
CC-0358,2016-07-11 02:12:12,2016-07-13 05:12:12,confirmed_fraud,out_of_region_use,3,905.81,No
CC-0359,2016-07-11 02:47:22,2016-07-12 21:47:22,confirmed_fraud,out_of_region_use,1,74.97,No
CC-0360,2016-07-11 02:49:17,2016-07-12 04:49:17,confirmed_fraud,out_of_region_use,1,43.92,No
CC-0361,2016-07-11 03:28:56,2016-07-13 19:28:56,confirmed_fraud,account_takeover,4,287.78,No
CC-0362,2016-07-11 03:58:48,2016-07-12 21:58:48,cleared,none,1,0.0,No
CC-0363,2016-07-11 05:14:02,2016-07-13 22:14:02,confirmed_fraud,account_takeover,3,80.04,No
CC-0364,2016-07-11 05:32:18,2016-07-15 23:32:18,confirmed_fraud,account_takeover,3,286.04,No
CC-0365,2016-07-11 06:29:28,2016-07-14 02:29:28,confirmed_fraud,card_not_present_new_device,6,262.5,No
CC-0366,2016-07-11 07:37:02,2016-07-13 20:37:02,confirmed_fraud,out_of_region_use,2,93.93,No
CC-0367,2016-07-11 07:54:49,2016-07-14 20:54:49,confirmed_fraud,out_of_region_use,1,33.91,No
CC-0368,2016-07-11 08:12:11,2016-07-14 03:12:11,cleared,none,1,0.0,No
CC-0369,2016-07-11 08:12:16,2016-07-13 04:12:16,confirmed_fraud,out_of_region_use,1,191.0,No
CC-0370,2016-07-11 08:50:59,2016-07-16 20:50:59,confirmed_fraud,card_testing,10,426.72,No
CC-0371,2016-07-11 09:12:16,2016-07-13 00:12:16,confirmed_fraud,out_of_region_use,1,445.08,No
CC-0372,2016-07-11 09:34:07,2016-07-15 02:34:07,confirmed_fraud,card_not_present_fraud,5,150.45,No
CC-0373,2016-07-11 11:27:28,2016-07-16 13:27:28,confirmed_fraud,out_of_region_use,1,55.0,No
CC-0374,2016-07-11 12:52:36,2016-07-12 10:52:36,cleared,none,1,0.0,No
CC-0375,2016-07-11 14:48:20,2016-07-16 16:48:20,confirmed_fraud,card_not_present_new_device,2,98.59,No
CC-0376,2016-07-11 16:02:41,2016-07-12 23:02:41,confirmed_fraud,card_not_present_fraud,2,400.01,No
CC-0377,2016-07-11 18:01:16,2016-07-15 00:01:16,confirmed_fraud,card_not_present_new_device,7,458.6,No
CC-0378,2016-07-11 18:32:29,2016-07-14 16:32:29,confirmed_fraud,out_of_region_use,2,317.02,No
CC-0379,2016-07-11 19:45:50,2016-07-15 04:45:50,confirmed_fraud,card_not_present_fraud,2,95.07,No
CC-0380,2016-07-11 20:37:40,2016-07-15 16:37:40,confirmed_fraud,card_not_present_fraud,3,145.13,No
CC-0381,2016-07-11 20:38:51,2016-07-14 20:38:51,confirmed_fraud,account_takeover,2,5675.86,Yes
CC-0382,2016-07-11 20:45:28,2016-07-14 19:45:28,cleared,none,1,0.0,No
CC-0383,2016-07-11 21:11:01,2016-07-14 15:11:01,cleared,none,1,0.0,No
CC-0384,2016-07-11 21:11:27,2016-07-14 16:11:27,cleared,none,1,0.0,No
CC-0385,2016-07-11 21:36:05,2016-07-16 03:36:05,confirmed_fraud,account_takeover,1,34.94,No
CC-0386,2016-07-11 21:36:44,2016-07-13 16:36:44,cleared,none,1,0.0,No
CC-0387,2016-07-11 22:06:36,2016-07-13 21:06:36,confirmed_fraud,out_of_region_use,5,2056.31,Yes
CC-0388,2016-07-11 22:39:54,2016-07-12 21:39:54,cleared,none,1,0.0,No
CC-0389,2016-07-11 22:44:42,2016-07-17 17:44:42,confirmed_fraud,card_not_present_fraud,1,79.02,No
CC-0390,2016-07-12 00:19:06,2016-07-13 15:19:06,confirmed_fraud,account_takeover,1,92.07,No
CC-0391,2016-07-12 01:04:54,2016-07-15 00:04:54,confirmed_fraud,account_takeover,1,92.08,No
CC-0392,2016-07-12 01:07:39,2016-07-13 18:07:39,confirmed_fraud,card_not_present_fraud,1,184.17,No
CC-0393,2016-07-12 01:07:39,2016-07-13 17:07:39,cleared,none,1,0.0,No
CC-0394,2016-07-12 01:12:44,2016-07-16 14:12:44,confirmed_fraud,out_of_region_use,2,488.0,No
CC-0395,2016-07-12 01:28:41,2016-07-16 21:28:41,confirmed_fraud,card_not_present_fraud,2,250.0,No
CC-0396,2016-07-12 01:51:24,2016-07-17 18:51:24,confirmed_fraud,card_not_present_new_device,1,149.96,No
CC-0397,2016-07-12 02:20:43,2016-07-14 21:20:43,cleared,none,1,0.0,No
CC-0398,2016-07-12 03:03:11,2016-07-13 00:03:11,confirmed_fraud,out_of_region_use,1,44.5,No
CC-0399,2016-07-12 03:27:12,2016-07-13 02:27:12,cleared,none,1,0.0,No
CC-0400,2016-07-12 03:42:12,2016-07-14 20:42:12,cleared,none,1,0.0,No
CC-0401,2016-07-12 05:13:24,2016-07-15 17:13:24,confirmed_fraud,card_not_present_fraud,2,53.81,No
CC-0402,2016-07-12 05:50:51,2016-07-17 21:50:51,confirmed_fraud,out_of_region_use,2,133.67,No
CC-0403,2016-07-12 06:22:05,2016-07-14 02:22:05,confirmed_fraud,card_not_present_new_device,2,76.3,No
CC-0404,2016-07-12 06:24:06,2016-07-15 20:24:06,confirmed_fraud,card_not_present_fraud,4,263.46,No
CC-0405,2016-07-12 06:45:36,2016-07-14 22:45:36,cleared,none,1,0.0,No
CC-0406,2016-07-12 06:59:30,2016-07-15 18:59:30,confirmed_fraud,card_not_present_fraud,1,94.06,No
CC-0407,2016-07-12 07:22:37,2016-07-13 23:22:37,cleared,none,1,0.0,No
CC-0408,2016-07-12 07:25:50,2016-07-13 04:25:50,cleared,none,1,0.0,No
CC-0409,2016-07-12 09:17:11,2016-07-14 16:17:11,confirmed_fraud,card_not_present_fraud,2,174.96,No
CC-0410,2016-07-12 10:01:47,2016-07-18 01:01:47,confirmed_fraud,out_of_region_use,2,233.93,No
CC-0411,2016-07-12 10:04:01,2016-07-17 17:04:01,confirmed_fraud,account_takeover,1,226.08,No
CC-0412,2016-07-12 10:27:47,2016-07-16 16:27:47,confirmed_fraud,card_not_present_fraud,1,60.8,No
CC-0413,2016-07-12 10:28:00,2016-07-15 02:28:00,cleared,none,1,0.0,No
CC-0414,2016-07-12 10:28:41,2016-07-16 21:28:41,confirmed_fraud,account_takeover,1,35.0,No
CC-0415,2016-07-12 11:29:13,2016-07-16 18:29:13,confirmed_fraud,card_not_present_new_device,1,500.02,No
CC-0416,2016-07-12 11:38:49,2016-07-16 18:38:49,confirmed_fraud,card_not_present_fraud,1,10.03,No
CC-0417,2016-07-12 13:52:06,2016-07-17 23:52:06,confirmed_fraud,card_not_present_new_device,1,32.01,No
CC-0418,2016-07-12 17:24:02,2016-07-16 00:24:02,confirmed_fraud,card_not_present_new_device,7,222.77,No
CC-0419,2016-07-12 18:01:35,2016-07-18 04:01:35,confirmed_fraud,card_not_present_fraud,2,399.98,No
CC-0420,2016-07-12 18:14:57,2016-07-15 19:14:57,confirmed_fraud,card_not_present_fraud,1,59.18,No
CC-0421,2016-07-12 19:28:01,2016-07-14 22:28:01,confirmed_fraud,out_of_region_use,2,135.04,No
CC-0422,2016-07-12 19:30:37,2016-07-15 17:30:37,confirmed_fraud,account_takeover,1,38.95,No
CC-0423,2016-07-12 19:43:10,2016-07-13 18:43:10,confirmed_fraud,card_not_present_fraud,1,149.99,No
CC-0424,2016-07-12 19:51:17,2016-07-15 23:51:17,confirmed_fraud,card_not_present_new_device,1,12.07,No
CC-0425,2016-07-12 20:11:39,2016-07-15 18:11:39,cleared,none,1,0.0,No
CC-0426,2016-07-12 20:18:34,2016-07-13 22:18:34,confirmed_fraud,out_of_region_use,1,335.07,No
CC-0427,2016-07-12 20:30:34,2016-07-16 23:30:34,confirmed_fraud,out_of_region_use,4,472.11,No
CC-0428,2016-07-12 21:16:08,2016-07-14 16:16:08,cleared,none,1,0.0,No
CC-0429,2016-07-12 22:37:00,2016-07-17 05:37:00,confirmed_fraud,card_not_present_new_device,4,143.21,No
CC-0430,2016-07-12 22:37:04,2016-07-14 20:37:04,cleared,none,1,0.0,No
CC-0431,2016-07-12 23:40:53,2016-07-15 05:40:53,confirmed_fraud,out_of_region_use,1,53.86,No
CC-0432,2016-07-13 00:16:12,2016-07-18 21:16:12,confirmed_fraud,card_not_present_fraud,1,50.08,No
CC-0433,2016-07-13 01:24:40,2016-07-14 20:24:40,cleared,none,1,0.0,No
CC-0434,2016-07-13 01:29:46,2016-07-15 18:29:46,confirmed_fraud,card_not_present_fraud,1,64.2,No
CC-0435,2016-07-13 01:58:52,2016-07-15 21:58:52,cleared,none,1,0.0,No
CC-0436,2016-07-13 02:57:33,2016-07-17 17:57:33,confirmed_fraud,out_of_region_use,1,103.52,No
CC-0437,2016-07-13 03:07:58,2016-07-15 19:07:58,confirmed_fraud,card_not_present_fraud,8,283.82,No
CC-0438,2016-07-13 03:31:03,2016-07-15 22:31:03,cleared,none,1,0.0,No
CC-0439,2016-07-13 03:39:25,2016-07-14 22:39:25,cleared,none,1,0.0,No
CC-0440,2016-07-13 04:34:41,2016-07-18 15:34:41,confirmed_fraud,card_not_present_fraud,1,19.86,No
CC-0441,2016-07-13 05:17:37,2016-07-15 00:17:37,cleared,none,1,0.0,No
CC-0442,2016-07-13 05:20:22,2016-07-18 12:20:22,confirmed_fraud,out_of_region_use,1,334.91,No
CC-0443,2016-07-13 06:22:44,2016-07-14 02:22:44,cleared,none,1,0.0,No
CC-0444,2016-07-13 06:29:00,2016-07-16 00:29:00,cleared,none,1,0.0,No
CC-0445,2016-07-13 07:16:59,2016-07-14 01:16:59,cleared,none,1,0.0,No
CC-0446,2016-07-13 07:27:58,2016-07-15 23:27:58,confirmed_fraud,card_not_present_new_device,1,16.86,No
CC-0447,2016-07-13 08:56:01,2016-07-17 06:56:01,confirmed_fraud,card_not_present_fraud,5,2249.73,Yes
CC-0448,2016-07-13 09:14:50,2016-07-16 18:14:50,confirmed_fraud,card_not_present_fraud,1,449.96,No
CC-0449,2016-07-13 09:22:32,2016-07-18 19:22:32,confirmed_fraud,account_takeover,1,227.2,No
CC-0450,2016-07-13 09:45:55,2016-07-17 02:45:55,confirmed_fraud,account_takeover,2,149.99,No
CC-0451,2016-07-13 12:17:17,2016-07-15 21:17:17,confirmed_fraud,card_not_present_new_device,4,749.84,No
CC-0452,2016-07-13 13:47:49,2016-07-16 09:47:49,confirmed_fraud,account_takeover,12,3476.23,Yes
CC-0453,2016-07-13 13:55:45,2016-07-17 16:55:45,confirmed_fraud,card_not_present_new_device,2,37.29,No
CC-0454,2016-07-13 16:11:34,2016-07-18 04:11:34,confirmed_fraud,account_takeover,6,940.94,No
CC-0455,2016-07-13 16:50:17,2016-07-16 01:50:17,confirmed_fraud,account_takeover,8,2738.94,Yes
CC-0456,2016-07-13 16:53:33,2016-07-16 14:53:33,confirmed_fraud,account_takeover,6,474.13,No
CC-0457,2016-07-13 17:01:15,2016-07-17 21:01:15,confirmed_fraud,out_of_region_use,1,97.07,No
CC-0458,2016-07-13 17:34:14,2016-07-16 16:34:14,confirmed_fraud,out_of_region_use,3,165.04,No
CC-0459,2016-07-13 17:58:36,2016-07-19 15:58:36,confirmed_fraud,out_of_region_use,1,1223.96,Yes
CC-0460,2016-07-13 18:24:21,2016-07-14 13:24:21,confirmed_fraud,out_of_region_use,3,248.91,No
CC-0461,2016-07-13 18:32:40,2016-07-16 23:32:40,confirmed_fraud,card_not_present_fraud,1,24.1,No
CC-0462,2016-07-13 19:22:49,2016-07-19 05:22:49,confirmed_fraud,card_not_present_fraud,1,200.02,No
CC-0463,2016-07-13 19:39:53,2016-07-16 21:39:53,confirmed_fraud,card_not_present_new_device,18,864.1,No
CC-0464,2016-07-13 19:50:10,2016-07-16 06:50:10,confirmed_fraud,card_not_present_new_device,2,400.0,No
CC-0465,2016-07-13 20:42:07,2016-07-15 21:42:07,confirmed_fraud,out_of_region_use,1,28.91,No
CC-0466,2016-07-13 20:42:22,2016-07-17 23:42:22,confirmed_fraud,account_takeover,1,116.92,No
CC-0467,2016-07-13 20:52:43,2016-07-14 15:52:43,confirmed_fraud,card_not_present_new_device,8,649.77,No
CC-0468,2016-07-13 20:55:54,2016-07-16 15:55:54,cleared,none,1,0.0,No
CC-0469,2016-07-13 21:04:45,2016-07-15 19:04:45,confirmed_fraud,card_not_present_fraud,1,104.68,No
CC-0470,2016-07-13 21:07:31,2016-07-16 20:07:31,cleared,none,1,0.0,No
CC-0471,2016-07-13 21:35:49,2016-07-16 16:35:49,cleared,none,1,0.0,No
CC-0472,2016-07-13 22:09:11,2016-07-15 20:09:11,confirmed_fraud,account_takeover,2,118.0,No
CC-0473,2016-07-13 23:20:08,2016-07-16 17:20:08,cleared,none,1,0.0,No
CC-0474,2016-07-13 23:22:10,2016-07-15 21:22:10,confirmed_fraud,card_not_present_fraud,1,300.01,No
CC-0475,2016-07-13 23:41:56,2016-07-16 14:41:56,confirmed_fraud,card_not_present_new_device,3,449.92,No
CC-0476,2016-07-13 23:43:23,2016-07-14 17:43:23,cleared,none,1,0.0,No
CC-0477,2016-07-14 00:09:26,2016-07-17 15:09:26,confirmed_fraud,card_not_present_new_device,1,100.04,No
CC-0478,2016-07-14 00:13:10,2016-07-15 20:13:10,confirmed_fraud,account_takeover,1,58.96,No
CC-0479,2016-07-14 00:33:10,2016-07-15 16:33:10,cleared,none,1,0.0,No
CC-0480,2016-07-14 01:40:26,2016-07-15 14:40:26,confirmed_fraud,account_takeover,12,2623.31,Yes
CC-0481,2016-07-14 02:18:35,2016-07-17 02:18:35,confirmed_fraud,account_takeover,1,99.95,No
CC-0482,2016-07-14 02:26:19,2016-07-17 03:26:19,confirmed_fraud,card_not_present_fraud,8,655.68,No
CC-0483,2016-07-14 03:09:56,2016-07-17 00:09:56,cleared,none,1,0.0,No
CC-0484,2016-07-14 04:02:04,2016-07-15 21:02:04,confirmed_fraud,card_not_present_fraud,1,98.08,No
CC-0485,2016-07-14 04:05:32,2016-07-19 09:05:32,confirmed_fraud,card_not_present_new_device,1,299.97,No
CC-0486,2016-07-14 04:17:14,2016-07-15 20:17:14,cleared,none,1,0.0,No
CC-0487,2016-07-14 04:28:11,2016-07-16 22:28:11,cleared,none,1,0.0,No
CC-0488,2016-07-14 04:29:46,2016-07-15 00:29:46,cleared,none,1,0.0,No
CC-0489,2016-07-14 05:43:53,2016-07-16 00:43:53,cleared,none,1,0.0,No
CC-0490,2016-07-14 07:11:22,2016-07-15 16:11:22,confirmed_fraud,account_takeover,1,312.01,No
CC-0491,2016-07-14 07:43:53,2016-07-16 18:43:53,confirmed_fraud,card_not_present_fraud,1,99.93,No
CC-0492,2016-07-14 08:51:20,2016-07-16 01:51:20,cleared,none,1,0.0,No
CC-0493,2016-07-14 08:52:45,2016-07-15 01:52:45,cleared,none,1,0.0,No
CC-0494,2016-07-14 09:20:47,2016-07-19 00:20:47,confirmed_fraud,out_of_region_use,1,107.93,No
CC-0495,2016-07-14 10:26:29,2016-07-17 23:26:29,confirmed_fraud,out_of_region_use,1,93.07,No
CC-0496,2016-07-14 10:46:53,2016-07-15 18:46:53,confirmed_fraud,card_not_present_new_device,12,681.69,No
CC-0497,2016-07-14 11:06:19,2016-07-17 16:06:19,confirmed_fraud,card_not_present_fraud,2,123.3,No
CC-0498,2016-07-14 13:24:24,2016-07-15 22:24:24,confirmed_fraud,account_takeover,9,2059.46,Yes
CC-0499,2016-07-14 14:22:56,2016-07-16 21:22:56,confirmed_fraud,card_not_present_fraud,2,100.13,No
