transaction_id,case_id
3255549|3256630|3262275,CC-3439
3259942|3259967|3263881,CC-3440
3261977|3262147,CC-3441
3262415,CC-3442
3260574|3260632,CC-3443
3261843|3261926,CC-3444
3261299,CC-3445
3264686|3264752|3264765|3264771,CC-3446
3258704|3263086,CC-3447
3259142|3259550|3259902|3259912|3260969|3261062|3261427|3261659|3262597|3262641,CC-3448
3258427|3261107|3261740|3261862|3261903,CC-3449
3256420|3257050|3257127|3258808|3259216|3261962,CC-3450
3265265,CC-3451
3262604|3262663|3262682,CC-3452
3261550,CC-3453
3264140,CC-3454
3264570,CC-3455
3263485,CC-3456
3263855|3263910,CC-3457
3265193,CC-3458
3265023|3265259,CC-3459
3264288|3265627,CC-3460
3246719|3247246|3250307|3250436|3253925|3254002|3256649|3256783|3256823|3259977|3259978|3259979|3262897|3262960|3262973|3262981|3265827,CC-3461
3263337,CC-3462
3265897,CC-3463
3264087|3264104,CC-3464
3265715,CC-3465
3263274,CC-3466
3265865|3265877,CC-3467
3265506,CC-3468
3258722|3261816|3262401|3263336,CC-3469
3249046|3251528|3251549|3251558|3251604|3251739|3252168|3256066|3257560|3259298|3260312|3263452,CC-3470
3262962|3262965|3262966|3262970|3262971,CC-3471
3264551,CC-3472
3263004,CC-3473
3263147,CC-3474
3266298,CC-3475
3262255|3262926|3263026,CC-3476
3262969|3263534|3263814|3263825,CC-3477
3265472,CC-3478
3265629,CC-3479
3264631,CC-3480
3265578,CC-3481
3266180,CC-3482
3264780,CC-3483
3267451,CC-3484
3264672,CC-3485
3264837|3267189,CC-3486
3265486,CC-3487
3266778,CC-3488
3264406|3265371|3266460,CC-3489
3266655|3266665|3266696,CC-3490
3214820|3216948|3220299|3221822|3222780|3224562|3224595|3224744|3225422|3225676|3227098|3227120|3227129|3228463|3232345|3232845|3234219|3234352|3237108|3237199|3237616|3237634|3237685|3242723|3243754|3245294|3247593|3250640|3251153|3251158|3252310|3252336|3253510|3255378|3255422|3255452|3255453|3255458|3255465|3255494|3255608|3258564|3258871|3259821|3262703|3262742|3262751|3262759|3263976|3264522|3264991,CC-3491
3267591,CC-3492
3267360|3268095,CC-3493
3258857|3258993|3264410,CC-3494
3264611,CC-3495
3265041,CC-3496
3265878,CC-3497
3268128,CC-3498
3265862,CC-3499
3264571,CC-3500
3268057|3268067|3268092|3268100|3268339|3268371,CC-3501
3268050,CC-3502
3265722,CC-3503
3268812,CC-3504
3266171,CC-3505
3268591,CC-3506
3266012,CC-3507
3262989|3262992|3264171|3265924,CC-3508
3267154,CC-3509
3266983,CC-3510
3263006|3263009|3265920|3265923|3267505|3268846|3268854|3268874|3268882|3268894|3268907|3268979|3268984|3268985,CC-3511
3268687,CC-3512
3266150,CC-3513
3237064|3238616|3238625|3238673|3238851|3238880|3242235|3242247|3242275|3242340|3248396|3249282|3251707|3251872|3251892|3251996|3252175|3253071|3257908|3257951|3257999|3260964|3261424|3266565,CC-3514
3269193,CC-3515
3268900,CC-3516
3266918,CC-3517
3269043,CC-3518
3268800,CC-3519
3269528,CC-3520
3269749,CC-3521
3268958|3268969,CC-3522
3267608,CC-3523
3256942|3262289|3265116|3265759|3266890|3268212|3268310|3268960|3269018,CC-3524
3267764,CC-3525
3269147|3269152,CC-3526
3266566,CC-3527
3205413|3207317|3211637|3211709|3211989|3212773|3214359|3214528|3214569|3214593|3214595|3214607|3214677|3214680|3214712|3215035|3215101|3215197|3215242|3215336|3215396|3215556|3215855|3215872|3215993|3216038|3216055|3217660|3217668|3218349|3218500|3218958|3218983|3220078|3220216|3220227|3220729|3220782|3221902|3222384|3222429|3223273|3223340|3223387|3223413|3223462|3224078|3224086|3224417|3224583|3224681|3224718|3224764|3224863|3224864|3225097|3225125|3225206|3225753|3225793|3226185|3226211|3226287|3226292|3226507|3226686|3226739|3227727|3227767|3227771|3227800|3228018|3228168|3228386|3228395|3228406|3228568|3229960|3230014|3230021|3231373|3231420|3231439|3231448|3231457|3231478|3231488|3231507|3231529|3231552|3231563|3231582|3231619|3231622|3231645|3231648|3231672|3232652|3232671|3232763|3232798|3232825|3234266|3234402|3234452|3238654|3238692|3239573|3239707|3239833|3239975|3240191|3240193|3240211|3240334|3240372|3240481|3240508|3240666|3242033|3242045|3242059|3242065|3243444|3243900|3243917|3243941|3245322|3246134|3246375|3246921|3246924|3248586|3248708|3248712|3248713|3248794|3248865|3248882|3248977|3249305|3249373|3249377|3249529|3249571|3249619|3249735|3249746|3249846|3249856|3249902|3249981|3250121|3250281|3250750|3250878|3251147|3251150|3251170|3251183|3251212|3251214|3251215|3252197|3252313|3252428|3252455|3252565|3252730|3253014|3253069|3253205|3253339|3253394|3255641|3255673|3255687|3255749|3255765|3255800|3256262|3256304|3256406|3256816|3256858|3257024|3258059|3259989|3260004|3260178|3261063|3261082|3261150|3261155|3261277|3261287|3261335|3261454|3261608|3261647|3262690|3262768|3262864|3262869|3262886|3262893|3262920|3262929|3264138|3267213|3267343,CC-3528
3266892,CC-3529
3267624,CC-3530
3268388,CC-3531
3267053|3267078|3267087|3267120,CC-3532
3268736,CC-3533
3269166,CC-3534
3255880|3257462|3260887|3260962|3265199|3266669|3270690,CC-3535
3269425|3269446,CC-3536
3263436|3268025,CC-3537
3258499|3258937|3258955|3259021|3259042|3259126|3259191|3259946|3260070|3260301|3262043|3263774|3264071|3264330|3264905|3264906|3265963|3268949,CC-3538
3270999,CC-3539
3271384,CC-3540
3268739,CC-3541
3262014|3263874|3267516|3270102|3270232|3270640,CC-3542
3271054,CC-3543
3270698,CC-3544
3270112,CC-3545
3269190|3270115,CC-3546
3271192,CC-3547
3252126|3252757|3255692|3255762|3257575|3260267|3260468|3260902|3260952|3263933|3264336|3267074|3270014|3270040,CC-3548
3269971|3270521|3270536,CC-3549
3265870|3271850,CC-3550
3227158|3227256|3232406|3233169|3237085|3237181|3238558|3238566|3241537|3241581|3241618|3241713|3246227|3251901|3251968|3253812|3253853|3258971|3259048|3261405|3263497|3268524|3268613|3271484,CC-3551
3269116,CC-3552
3254109|3254130|3254133|3259776|3259779|3259795|3260383|3260425|3261531|3261918|3264404|3268304|3268913|3268981|3268993,CC-3553
3270198,CC-3554
3267651|3267688|3267706|3267829|3270081|3270104|3270254|3270271|3270289|3270347|3270385|3270387,CC-3555
3269478,CC-3556
3271960,CC-3557
3271979,CC-3558
3271522,CC-3559
3270664|3270700,CC-3560
3271167,CC-3561
3262097|3265102|3265280|3267414|3268139|3270949|3271015|3271418,CC-3562
3271858,CC-3563
3262237|3262755|3262774|3263990|3264002|3264882|3268200|3268239|3271757|3271767,CC-3564
3264875|3267136|3267150|3267177|3267179|3270791|3270797,CC-3565
3270963|3271098,CC-3566
3272511,CC-3567
3268510|3268518|3268675|3272761,CC-3568
3269730|3269791,CC-3569
3272614,CC-3570
3268512|3270296,CC-3571
3270426,CC-3572
3270065,CC-3573
3270282,CC-3574
3271099,CC-3575
3268966|3268976|3271957,CC-3576
3266524|3272042,CC-3577
3269655|3273450|3273470|3273485,CC-3578
3272615,CC-3579
3272335,CC-3580
3273386,CC-3581
3271778|3272209|3272385,CC-3582
3271179,CC-3583
3271793|3271835|3272864|3273901|3274072|3274142,CC-3584
3274083,CC-3585
3273973,CC-3586
3271314,CC-3587
3273153,CC-3588
3273390,CC-3589
3273728,CC-3590
3274380,CC-3591
3269753|3271309,CC-3592
3272406,CC-3593
3270636|3270677|3271948,CC-3594
3260473|3260546|3264453|3264456|3264660|3266390|3269133|3272029,CC-3595
3272660,CC-3596
3268941|3268964|3269811|3270413|3270418|3270422|3270440|3272906,CC-3597
3267070|3267448|3267485|3269000|3269288|3269306|3269313|3269620|3269703|3270770|3270800|3272249|3272265,CC-3598
3274855,CC-3599
3272843|3272883,CC-3600
3273147,CC-3601
3274837,CC-3602
3273749,CC-3603
3273345|3273363,CC-3604
3274986,CC-3605
3273306,CC-3606
3253238|3253293|3253302|3253819|3253901|3253905|3255583|3255598|3257189|3259448|3260352|3264352|3264457|3266311|3267331|3269237|3270130|3271411|3272947|3272948|3273465|3274365,CC-3607
3272922,CC-3608
3272737,CC-3609
3273191,CC-3610
3274270,CC-3611
3275183,CC-3612
3275189,CC-3613
3271159|3271171|3272774|3272821|3272837,CC-3614
3273118,CC-3615
3275487,CC-3616
3274353,CC-3617
3276128,CC-3618
3275368,CC-3619
3275378,CC-3620
3274147,CC-3621
3276679|3276711,CC-3622
3268906|3270078|3273856|3273962,CC-3623
3270788|3273228,CC-3624
3276829,CC-3625
3273977,CC-3626
3276479,CC-3627
3273780,CC-3628
3276995,CC-3629
3275634,CC-3630
3268992|3269004|3273308|3277254,CC-3631
3264520|3270029|3271365|3272298|3272327|3272987|3274040|3274191|3275465,CC-3632
3271847|3277106,CC-3633
3274919,CC-3634
3277622,CC-3635
3277167,CC-3636
3271737|3275051|3275070|3275120|3275359|3276656,CC-3637
3261651|3265543|3265555|3265594|3268760|3270625|3270655|3270721|3270736|3270851|3276274|3277449,CC-3638
3277318,CC-3639
3277371,CC-3640
3277836,CC-3641
3277820,CC-3642
3275337,CC-3643
3273550|3275770|3275831|3275838,CC-3644
3277720,CC-3645
3275318,CC-3646
3270837|3275335,CC-3647
3275778,CC-3648
3277226,CC-3649
3274562|3275733|3276147|3276235|3276239|3276254|3276270|3276317|3276377|3276805|3276807|3276994|3277061|3277156|3277158|3277400,CC-3650
3275526,CC-3651
3277766,CC-3652
3259393|3259450|3259666|3263868|3263892|3264507|3268930|3268959|3273893|3275689|3277686,CC-3653
3276325,CC-3654
3276689|3278062|3278063|3278068|3278077|3278093|3278125|3278267|3278275|3278303,CC-3655
3276183,CC-3656
3271953|3271954|3273188|3274823|3276122|3276197|3276919,CC-3657
3276562,CC-3658
3276392,CC-3659
3277741,CC-3660
3275502,CC-3661
3276077,CC-3662
3277272,CC-3663
3278490,CC-3664
3276419,CC-3665
3276348,CC-3666
3276647,CC-3667
3276722,CC-3668
3277825,CC-3669
3278839,CC-3670
3278746,CC-3671
3280084,CC-3672
3277052,CC-3673
3278152,CC-3674
3280184|3280205,CC-3675
3277269,CC-3676
3277028,CC-3677
3271830|3271844|3277551|3277712,CC-3678
3277855,CC-3679
3278268,CC-3680
3280758,CC-3681
3275452|3280670,CC-3682
3278843,CC-3683
3278015|3278032,CC-3684
3274252|3274286|3274305|3274312|3274318|3274345|3274944|3274970|3278657,CC-3685
3280828,CC-3686
3278719,CC-3687
3279818|3279840,CC-3688
3278410,CC-3689
3280764,CC-3690
3278820,CC-3691
3276667|3279094,CC-3692
3279954,CC-3693
3277886,CC-3694
3278121|3278145|3278173|3278175|3278184|3278188|3278220,CC-3695
3280715,CC-3696
3279716,CC-3697
3279272|3279294,CC-3698
3279028,CC-3699
3278285,CC-3700
3280625,CC-3701
3280342,CC-3702
3281077,CC-3703
3281424|3281553,CC-3704
3280859,CC-3705
3280320,CC-3706
3279604|3279621,CC-3707
3278827,CC-3708
3282011,CC-3709
3279110,CC-3710
3281371,CC-3711
3277783|3279150|3279232,CC-3712
3268686|3271788|3274920|3280455,CC-3713
3270261|3276060|3281221,CC-3714
3278602|3282849,CC-3715
3276074|3280800,CC-3716
3279880,CC-3717
3278144|3279862,CC-3718
3279569,CC-3719
3280396,CC-3720
3279956,CC-3721
3282462,CC-3722
3283010,CC-3723
3282687,CC-3724
3280694|3280717,CC-3725
3282111,CC-3726
3275290|3277185|3280152|3280195|3282349,CC-3727
3280741|3281211|3283227,CC-3728
3281495,CC-3729
3281988|3283738,CC-3730
3281104,CC-3731
3278369|3278386|3279538|3282630,CC-3732
3282035,CC-3733
3283628,CC-3734
3281802|3281930,CC-3735
3283659|3283668,CC-3736
3281556,CC-3737
3283585,CC-3738
3282566|3282643|3282666|3283345|3283389|3283395|3283429,CC-3739
3278076|3279352|3279901|3281066|3282057|3282079|3282488|3282517|3282601|3282613|3282631|3282633,CC-3740
3283709,CC-3741
3280889|3282684|3282689,CC-3742
3281960|3282059|3282105|3282203|3282255,CC-3743
3281964|3282650|3282905|3282941,CC-3744
3283747,CC-3745
3277037|3279384|3283575,CC-3746
3282389,CC-3747
3284089|3284119|3284143|3284161,CC-3748
3238472|3239988|3240162|3245672|3245724|3246585|3248278|3248403|3250017|3250333|3250561|3251098|3256859|3262624|3267449|3267528|3267559|3267627|3272453|3272564|3272612|3274662|3274809|3274895|3274938|3277447|3279945|3279992|3280456|3281293,CC-3749
3276400|3277003|3278738|3280611|3280641|3280928|3281460|3281472|3281480|3281487|3284489|3284809,CC-3750
3284100,CC-3751
3284251,CC-3752
3284982|3285019,CC-3753
3276732|3277911|3281921|3281945|3281992|3282006,CC-3754
3281973,CC-3755
3276571|3281981|3282010,CC-3756
3265420|3265716|3265734|3267112|3268897|3270032|3270036|3270133|3272380|3272398|3272426|3275527|3275587|3275593|3277915|3277929|3279345|3279435|3284699,CC-3757
3282797,CC-3758
3285678,CC-3759
3281106|3283181|3283182|3283376,CC-3760
3285920,CC-3761
3283272,CC-3762
3283599,CC-3763
3278869|3280339|3285126,CC-3764
3260617|3261207|3262513|3262796|3265349|3266120|3267633|3268155|3268977|3270804|3271028|3271810|3271853|3271876|3274863|3274872|3277788|3277802|3281566|3282674|3282697|3282915|3282939|3283728|3283737|3283739,CC-3765
3282908|3282931|3282964|3282984|3282992|3283105|3283208|3284969|3285035,CC-3766
3276314|3276373|3280851|3280856|3283764|3283770,CC-3767
3277880|3279077|3279225|3284094,CC-3768
3285824,CC-3769
3284613|3284644,CC-3770
3286321|3286385,CC-3771
3282991,CC-3772
3272375|3276013|3276071|3279135|3284491,CC-3773
3283666,CC-3774
3278708|3278731|3279671|3279696|3283808,CC-3775
3284422,CC-3776
3284785,CC-3777
3285800,CC-3778
3285996,CC-3779
3286619|3286620,CC-3780
3284088,CC-3781
3286605,CC-3782
3275806|3275816|3279381|3279401|3281919|3282722|3282757|3282926|3284108|3284216,CC-3783
3279069|3282795|3282834|3282892|3283947,CC-3784
3284840,CC-3785
3286812,CC-3786
3286604,CC-3787
3286522,CC-3788
3287169,CC-3789
3286885,CC-3790
3129815|3130091|3131666|3131703|3131761|3134587|3134599|3136755|3139532|3141336|3143571|3144327|3146472|3147587|3147631|3148949|3149048|3149090|3149647|3151721|3153132|3153269|3153556|3156432|3158197|3158271|3158881|3159890|3162100|3162792|3166886|3169196|3169760|3171202|3172987|3173379|3175432|3176521|3176615|3177405|3179148|3179166|3179171|3179709|3182303|3182389|3182391|3183529|3183822|3183857|3183873|3183887|3185614|3185678|3186113|3189151|3189186|3189601|3191480|3195119|3195173|3195554|3195592|3197170|3198679|3200186|3200959|3201043|3203088|3204867|3205308|3205786|3208689|3209071|3209648|3209722|3210131|3210845|3210926|3211128|3211593|3211615|3212481|3212550|3212613|3215926|3215942|3216543|3219162|3223132|3226284|3226725|3226734|3231434|3233173|3233228|3235559|3236631|3236647|3236665|3236668|3237972|3238533|3238621|3238623|3239518|3240516|3240921|3240957|3240960|3241005|3241049|3241218|3241262|3241272|3242180|3242793|3243108|3244089|3244728|3244818|3245054|3246465|3246735|3246761|3246809|3247094|3247549|3247561|3247778|3249944|3250164|3250434|3250824|3254238|3255084|3255377|3258069|3260115|3261197|3262382|3263880|3265413|3268438|3274303|3274347|3276249|3277369|3277381|3278497|3278530|3278707|3278841|3280154|3280363|3281130|3281149|3281881|3282380|3285046,CC-3791
3285608|3285616,CC-3792
3287200,CC-3793
3286895,CC-3794
3286509,CC-3795
3280397|3280811|3280879|3284358|3284393|3284503|3284506|3284549|3286577|3286582,CC-3796
3287475,CC-3797
3286392,CC-3798
3283803|3284842,CC-3799
3286806,CC-3800
3286039,CC-3801
3286712,CC-3802
3286617,CC-3803
3288517,CC-3804
3288342,CC-3805
3274736|3276362|3278393|3280523|3283755|3286913,CC-3806
3276043|3280761|3285588,CC-3807
3288505,CC-3808
3280981|3281509|3283672|3288200,CC-3809
3279942|3282827|3282857|3284622|3286076,CC-3810
3288919|3288959|3288979,CC-3811
3274942|3277276|3277576|3282655|3288091,CC-3812
3286546|3286547,CC-3813
3286398,CC-3814
3289126,CC-3815
3289065,CC-3816
3286615,CC-3817
3286642,CC-3818
3289205|3289220,CC-3819
3287661,CC-3820
3274830|3277847|3277850|3279313|3284741|3288463,CC-3821
3287891|3287933|3287969|3287990,CC-3822
3284371|3286804,CC-3823
3288235,CC-3824
3288475,CC-3825
3288513,CC-3826
3277580|3280667|3281949|3287337|3288172|3288926,CC-3827
3288329|3288334,CC-3828
3288726,CC-3829
3289293,CC-3830
3289233,CC-3831
3286893,CC-3832
3289637,CC-3833
3290087,CC-3834
3290132|3290138,CC-3835
3256822|3258217|3258243|3258247|3261842|3261883|3265497|3265631|3265783|3271573|3272302|3274523|3274552|3277429|3280777|3283690|3289141,CC-3836
3289884,CC-3837
3279348|3282077|3287391|3287442,CC-3838
3286667|3287338,CC-3839
3284957|3287994,CC-3840
3287951|3287980|3288030|3288033,CC-3841
3285721|3288796,CC-3842
3291284,CC-3843
3284164|3288101|3288118|3288237|3288267|3288281|3290166,CC-3844
3289911,CC-3845
3288978|3289190,CC-3846
3276475|3278661|3278706|3278720|3278904|3280215|3280382|3280497|3282182|3282266|3282913|3283368|3285683|3290175,CC-3847
3289357|3289361|3289363,CC-3848
3291643,CC-3849
3289318,CC-3850
3291600,CC-3851
3290499,CC-3852
3289324,CC-3853
3289333,CC-3854
3284482|3286364|3287611|3287679|3288283|3288460|3289311,CC-3855
3290346,CC-3856
3292102,CC-3857
3288773|3291595,CC-3858
3269996|3274535|3276381|3276407|3279861|3282394|3282443|3286598|3289657|3291146|3291566,CC-3859
3291089,CC-3860
3288092|3289581|3292085,CC-3861
3292933,CC-3862
3289301|3289690|3289994|3290073|3291082,CC-3863
3291032|3291501|3291516,CC-3864
3290512,CC-3865
3290105|3290140,CC-3866
3293053|3293098,CC-3867
3283427|3288156|3289998|3290230,CC-3868
3290287|3290363,CC-3869
3290690,CC-3870
3292914,CC-3871
3292241|3292275,CC-3872
3294265,CC-3873
3292054,CC-3874
3292539|3292551,CC-3875
3291893,CC-3876
3291581|3292179|3292187,CC-3877
3291113,CC-3878
3294010,CC-3879
3291954|3291964,CC-3880
3292777,CC-3881
3286887|3291739,CC-3882
3294006|3294500,CC-3883
3292805,CC-3884
3294553,CC-3885
3292070,CC-3886
3293463|3293519,CC-3887
3294806,CC-3888
3292113,CC-3889
3292311|3292320|3292331|3292381|3292390|3292391|3292432|3292434|3292452|3292482,CC-3890
3293652|3293719,CC-3891
3293263,CC-3892
3294808,CC-3893
3291473|3291475|3292332|3292356,CC-3894
3289906|3294924,CC-3895
3295030,CC-3896
3292562,CC-3897
3295004,CC-3898
3287842|3291285|3294069|3294310|3294923|3294932,CC-3899
3288357|3291054|3291088|3293774|3293830|3293844,CC-3900
3295263,CC-3901
3295978|3295992|3296012,CC-3902
3293644|3293971|3294003,CC-3903
3295387,CC-3904
3257020|3257030|3257080|3257121|3257584|3257647|3259674|3263403|3263419|3264289|3266394|3269346|3270045|3271281|3271291|3273531|3274038|3274582|3276134|3276895|3276960|3277868|3280771|3281699|3281735|3283597|3289024|3289315|3289316|3289319|3289322|3289323|3289325|3289328|3289753|3289762|3289809|3289966|3289991|3290047|3292106|3292107|3292108|3293317,CC-3905
3293805|3294333,CC-3906
3295041|3295045|3295052|3295051,CC-3907
3295075|3295082|3295083|3295085|3295088,CC-3908
3294977,CC-3909
3296477|3296480,CC-3910
3293840|3293997|3294185,CC-3911
3296708,CC-3912
3295519,CC-3913
3295293,CC-3914
3295029,CC-3915
3296335,CC-3916
3297613,CC-3917
3294981,CC-3918
3292928|3294404,CC-3919
3289320|3291239|3294038,CC-3920
3286325|3290280|3293081|3293091|3293497|3293521|3297227|3297230,CC-3921
3297525,CC-3922
3290585|3290595|3292521|3292580|3292594|3292610|3292823|3292930|3292932|3293383|3293575|3293999,CC-3923
3296194,CC-3924
3294556|3297421,CC-3925
3296513,CC-3926
3297559,CC-3927
3288848|3293885|3294390|3295001,CC-3928
3295028,CC-3929
3287612|3290851|3293933|3294009|3295346,CC-3930
3297155,CC-3931
3297529,CC-3932
3287532|3288286|3292088|3294903|3294914|3294947|3294950,CC-3933
3295048,CC-3934
3297399|3297501,CC-3935
3296046,CC-3936
3295049,CC-3937
3297180|3297181,CC-3938
3295155|3296631|3296641|3296923,CC-3939
3293850|3295243,CC-3940
3298081,CC-3941
3295013|3298549,CC-3942
3295941,CC-3943
3297061,CC-3944
3295839,CC-3945
3297548,CC-3946
3298712,CC-3947
3298197,CC-3948
3295620,CC-3949
3295672,CC-3950
3295881|3297196,CC-3951
3298557|3298615,CC-3952
3288548|3289307|3292077|3292080|3292081|3292084|3292086|3293149|3293962|3294651|3296582|3296657|3297029|3297040|3298349,CC-3953
3298577,CC-3954
3297406|3297456,CC-3955
3296104,CC-3956
3295054|3295064|3297556,CC-3957
3297305,CC-3958
3299751|3299782|3299816,CC-3959
3297830,CC-3960
3291201|3291812|3296616|3296915|3297159|3297781|3299608|3299724,CC-3961
3287866|3291713|3294916|3296428,CC-3962
3296433|3296442,CC-3963
3299772|3299845,CC-3964
3297244,CC-3965
3300574,CC-3966
3296758,CC-3967
3280002|3280221|3280514|3282165|3282945|3285567|3287550|3290362|3292092|3297330,CC-3968
3300100|3300106,CC-3969
3299437|3299480|3299519,CC-3970
3300570,CC-3971
3300647,CC-3972
3300273,CC-3973
3299463|3299473,CC-3974
3300949,CC-3975
3298007|3298010|3299527|3299905|3299948|3299987,CC-3976
3289230|3290926|3294345|3294599|3294623|3294998|3295007|3296488|3296502|3296530|3296566|3296654|3298473,CC-3977
3298319,CC-3978
3291798|3291903|3293034|3293495|3295057|3295758|3296668|3299590|3299594|3299754,CC-3979
3299383,CC-3980
3295790|3298762,CC-3981
3293884|3297234|3298988|3299044|3299267|3299356|3299395|3299478|3299506,CC-3982
3299163|3299188|3299221,CC-3983
3301016,CC-3984
3296961|3298456|3298459,CC-3985
3298535|3298574,CC-3986
3295394|3300413,CC-3987
3290319|3290374|3292416|3293347|3298793,CC-3988
3299050,CC-3989
3298505,CC-3990
3301292,CC-3991
3298486,CC-3992
3298493,CC-3993
3299277|3299335,CC-3994
3299803|3299812,CC-3995
3301448,CC-3996
3300788|3300791,CC-3997
3299324,CC-3998
3301740,CC-3999
3302493,CC-4000
3292537|3295098|3297156|3297166|3302550|3302597,CC-4001
3299840,CC-4002
3295463|3301459,CC-4003
3301813,CC-4004
3301000,CC-4005
3300469,CC-4006
3300380|3300502,CC-4007
3300543,CC-4008
3300993,CC-4009
3301358,CC-4010
3299555,CC-4011
3299408,CC-4012
3302070,CC-4013
3300752|3300866|3300900,CC-4014
3303437,CC-4015
3300249|3300266|3300296,CC-4016
3302887,CC-4017
3301642|3301654,CC-4018
3302560,CC-4019
3302195,CC-4020
3304005,CC-4021
3302065,CC-4022
3300582|3300617|3301347,CC-4023
3300560,CC-4024
3304043,CC-4025
3301009|3301014,CC-4026
3303310,CC-4027
3300226|3300658,CC-4028
3297982|3297992|3301057,CC-4029
3303629,CC-4030
3301786|3301920,CC-4031
3301955,CC-4032
3295011|3300995|3301013|3304061|3304067,CC-4033
3299884|3300651,CC-4034
3302013|3302100,CC-4035
3303816,CC-4036
3302187,CC-4037
3302089,CC-4038
3301024|3302778|3302790|3302838,CC-4039
3303829,CC-4040
3304132|3304135|3304144,CC-4041
3303220,CC-4042
3302914,CC-4043
3302110,CC-4044
3304296|3304297,CC-4045
3304230,CC-4046
3300887|3301641|3301676|3302894,CC-4047
3299393|3299800|3299941|3303570,CC-4048
3305122,CC-4049
3302888,CC-4050
3303554|3303590,CC-4051
3302989|3302998|3303034|3303048,CC-4052
3299857|3299961|3305005,CC-4053
3305206,CC-4054
3304569,CC-4055
3304173,CC-4056
3299074|3302315|3302453,CC-4057
3292064|3293335|3293701|3293989|3294045|3295903|3295953|3295964|3295993|3299703|3300634|3304161|3304743,CC-4058
3296072|3297930|3299406|3300355|3302537|3302546|3302557|3302576|3302617|3303972|3303976,CC-4059
3304916,CC-4060
3290619|3291053|3291155|3292226|3295487|3298099|3301306|3303568|3303604|3305033|3305034|3305072|3305092|3306002,CC-4061
3305835,CC-4062
3301452|3302982|3303057,CC-4063
3304843|3304854,CC-4064
3297776|3297799|3297815|3299077|3300785|3300786|3301032|3301047|3301058|3301061|3303106|3304306,CC-4065
3275379|3278531|3279617|3280570|3281611|3283961|3283983|3283990|3284008|3284034|3284237|3284664|3285065|3285657|3285718|3286939|3288494|3289327|3289336|3291038|3291099|3293539|3293705|3295227|3295559|3295636|3295642|3295954|3296403|3296548|3296597|3297966|3299297|3299299|3299615|3302789|3302801|3303442|3303452|3303460|3303514|3303535|3303551|3304488|3304518,CC-4066
3305765,CC-4067
3306941,CC-4068
3307130,CC-4069
3301381|3301771|3304460,CC-4070
3305166,CC-4071
3290360|3290424|3291243|3291249|3291535|3291551|3292920|3294372|3299295|3299301|3299345|3301313|3301644|3303578|3305404,CC-4072
3301865|3302163|3302342|3304616,CC-4073
3306561,CC-4074
3305827|3306122,CC-4075
3306154,CC-4076
3304423,CC-4077
3306528,CC-4078
3305323|3305502,CC-4079
3305699,CC-4080
3305251,CC-4081
3307322,CC-4082
3301528|3301985|3302024|3302149|3302532|3302844|3304495|3304532,CC-4083
3307363,CC-4084
3305332|3305352|3305355|3305381|3305395,CC-4085
3305526|3305559|3305579|3305646,CC-4086
3299211|3299551|3304511,CC-4087
3307881,CC-4088
3299485|3303910|3304330,CC-4089
3307859,CC-4090
3305648,CC-4091
3307284,CC-4092
3304855,CC-4093
3306171,CC-4094
3307464,CC-4095
3308592|3308606,CC-4096
3308050|3308319,CC-4097
3306853|3307375|3307380|3307383,CC-4098
3294733|3297975|3297979|3297984|3297990|3297994|3298031|3298757|3298763|3298764|3299679|3299692|3299785|3301180|3306712|3306778|3306807|3306871,CC-4099
3300506|3304531|3305419,CC-4100
3306615|3306944,CC-4101
3308628,CC-4102
3306767|3306784|3306842|3306860|3306866,CC-4103
3308170,CC-4104
3306600|3306630,CC-4105
3305644,CC-4106
3306003|3306009|3307406,CC-4107
3304224|3309364,CC-4108
3309042,CC-4109
3307029,CC-4110
3308176,CC-4111
3308944,CC-4112
3306869,CC-4113
3308534,CC-4114
3305595|3305689|3309508,CC-4115
3303082|3307880,CC-4116
3307018|3310321,CC-4117
3309711,CC-4118
3307433|3309232|3309824|3309848|3309867,CC-4119
3307136,CC-4120
3308465,CC-4121
3307403,CC-4122
3307936,CC-4123
3307384|3307388|3307389|3307392,CC-4124
3307695|3308122|3308172|3308184,CC-4125
3307820,CC-4126
3302282|3302362|3304498|3309365,CC-4127
3308844,CC-4128
3308852,CC-4129
3309083,CC-4130
3308578,CC-4131
3308587,CC-4132
3311300,CC-4133
3307914|3307946|3307954,CC-4134
3310982,CC-4135
3302175|3302196|3302288|3302961|3303086|3303112|3303129|3303134|3303147|3303193|3303240|3303312|3303313|3303349|3303422|3303468|3303599|3303753|3303763|3306756|3306766|3307149|3307151|3307186|3307275|3307289|3307903|3307926|3309036|3309063|3309220|3309293|3309442|3309558,CC-4136
3308471|3308484,CC-4137
3307741|3307794,CC-4138
3311542,CC-4139
3309323|3309332,CC-4140
3311375,CC-4141
3305678|3309960,CC-4142
3310570,CC-4143
3308938|3308963|3309014|3309025,CC-4144
3311511,CC-4145
3310974,CC-4146
3311813,CC-4147
3312629,CC-4148
3309273|3311356,CC-4149
3302477|3306800|3306873|3310880,CC-4150
3309058|3311076,CC-4151
3311445|3311458,CC-4152
3311311,CC-4153
3310141|3313916,CC-4154
3312429,CC-4155
3303851|3307349|3307352|3307432|3309428|3309480|3311206,CC-4156
3313760,CC-4157
3313830,CC-4158
3311841,CC-4159
3311844,CC-4160
3311983,CC-4161
3312262,CC-4162
3302372|3305687|3306629|3308640|3308682|3309941|3312546,CC-4163
