transaction_id,region_id
3001159,REGION_204.0
3001160,REGION_441.0
3001161,REGION_330.0
3001162,REGION_264.0
3001163,REGION_181.0
3001164,REGION_272.0
3001165,REGION_325.0
3001166,REGION_-1.0
3001167,REGION_299.0
3001168,REGION_299.0
3001169,REGION_441.0
3001170,REGION_387.0
3001171,REGION_204.0
3001172,REGION_325.0
3001173,REGION_325.0
3001174,REGION_272.0
3001175,REGION_387.0
3001176,REGION_325.0
3001177,REGION_315.0
3001178,REGION_315.0
3001179,REGION_337.0
3001180,REGION_476.0
3001181,REGION_327.0
3001182,REGION_204.0
3001183,REGION_485.0
3001184,REGION_177.0
3001185,REGION_494.0
3001186,REGION_441.0
3001187,REGION_184.0
3001188,REGION_330.0
3001189,REGION_492.0
3001190,REGION_204.0
3001191,REGION_158.0
3001192,REGION_512.0
3001193,REGION_315.0
3001194,REGION_441.0
3001195,REGION_310.0
3001196,REGION_143.0
3001197,REGION_264.0
3001198,REGION_184.0
3001199,REGION_110.0
3001200,REGION_310.0
3001201,REGION_251.0
3001202,REGION_299.0
3001203,REGION_205.0
3001204,REGION_441.0
3001205,REGION_264.0
3001206,REGION_126.0
3001207,REGION_264.0
3001208,REGION_327.0
3001209,REGION_-1.0
3001210,REGION_308.0
3001211,REGION_272.0
3001212,REGION_143.0
3001213,REGION_441.0
3001214,REGION_315.0
3001215,REGION_325.0
3001216,REGION_264.0
3001217,REGION_184.0
3001218,REGION_299.0
3001219,REGION_498.0
3001220,REGION_272.0
3001221,REGION_441.0
3001222,REGION_441.0
3001223,REGION_420.0
3001224,REGION_299.0
3001225,REGION_-1.0
3001226,REGION_264.0
3001227,REGION_299.0
3001228,REGION_264.0
3001229,REGION_476.0
3001230,REGION_330.0
3001231,REGION_269.0
3001232,REGION_-1.0
3001233,REGION_264.0
3001234,REGION_387.0
3001235,REGION_299.0
3001236,REGION_264.0
3001237,REGION_315.0
3001238,REGION_184.0
3001239,REGION_337.0
3001240,REGION_126.0
3001241,REGION_327.0
3001242,REGION_272.0
3001243,REGION_194.0
3001244,REGION_441.0
3001245,REGION_441.0
3001246,REGION_330.0
3001247,REGION_330.0
3001248,REGION_226.0
3001249,REGION_123.0
3001250,REGION_264.0
3001251,REGION_264.0
3001252,REGION_472.0
3001253,REGION_-1.0
3001254,REGION_181.0
3001255,REGION_299.0
3001256,REGION_308.0
3001257,REGION_441.0
3001258,REGION_204.0
3001259,REGION_433.0
3001260,REGION_122.0
3001261,REGION_485.0
3001262,REGION_269.0
3001263,REGION_203.0
3001264,REGION_-1.0
3001265,REGION_325.0
3001266,REGION_143.0
3001267,REGION_177.0
3001268,REGION_203.0
3001269,REGION_441.0
3001270,REGION_191.0
3001271,REGION_191.0
3001272,REGION_269.0
3001273,REGION_184.0
3001274,REGION_225.0
3001275,REGION_203.0
3001276,REGION_337.0
3001277,REGION_325.0
3001278,REGION_225.0
3001279,REGION_472.0
3001280,REGION_204.0
3001281,REGION_299.0
3001282,REGION_204.0
3001283,REGION_-1.0
3001284,REGION_476.0
3001285,REGION_204.0
3001286,REGION_485.0
3001287,REGION_226.0
3001288,REGION_327.0
3001289,REGION_264.0
3001290,REGION_387.0
3001291,REGION_330.0
3001292,REGION_330.0
3001293,REGION_330.0
3001294,REGION_264.0
3001295,REGION_325.0
3001296,REGION_158.0
3001297,REGION_299.0
3001298,REGION_264.0
3001299,REGION_325.0
3001300,REGION_299.0
3001301,REGION_191.0
3001302,REGION_325.0
3001303,REGION_420.0
3001304,REGION_387.0
3001305,REGION_184.0
3001306,REGION_272.0
3001307,REGION_-1.0
3001308,REGION_226.0
3001309,REGION_325.0
3001310,REGION_485.0
3001311,REGION_181.0
3001312,REGION_387.0
3001313,REGION_327.0
3001314,REGION_330.0
3001315,REGION_272.0
3001316,REGION_143.0
3001317,REGION_325.0
3001318,REGION_325.0
3001319,REGION_315.0
3001320,REGION_325.0
3001321,REGION_387.0
3001322,REGION_191.0
3001323,REGION_264.0
3001324,REGION_191.0
3001325,REGION_337.0
3001326,REGION_191.0
3001327,REGION_485.0
3001328,REGION_315.0
3001329,REGION_448.0
3001330,REGION_191.0
3001331,REGION_-1.0
3001332,REGION_325.0
3001333,REGION_225.0
3001334,REGION_272.0
3001335,REGION_143.0
3001336,REGION_264.0
3001337,REGION_325.0
3001338,REGION_330.0
3001339,REGION_264.0
3001340,REGION_494.0
3001341,REGION_441.0
3001342,REGION_476.0
3001343,REGION_123.0
3001344,REGION_126.0
3001345,REGION_299.0
3001346,REGION_325.0
3001347,REGION_143.0
3001348,REGION_204.0
3001349,REGION_310.0
3001350,REGION_299.0
3001351,REGION_203.0
3001352,REGION_315.0
3001353,REGION_123.0
3001354,REGION_181.0
3001355,REGION_204.0
3001356,REGION_181.0
3001357,REGION_299.0
3001358,REGION_327.0
3001359,REGION_337.0
3001360,REGION_325.0
3001361,REGION_143.0
3001362,REGION_264.0
3001363,REGION_272.0
3001364,REGION_264.0
3001365,REGION_123.0
3001366,REGION_226.0
3001367,REGION_191.0
3001368,REGION_225.0
3001369,REGION_310.0
3001370,REGION_485.0
3001371,REGION_204.0
3001372,REGION_184.0
3001373,REGION_325.0
3001374,REGION_272.0
3001375,REGION_177.0
3001376,REGION_231.0
3001377,REGION_264.0
3001378,REGION_299.0
3001379,REGION_299.0
3001380,REGION_476.0
3001381,REGION_264.0
3001382,REGION_-1.0
3001383,REGION_433.0
3001384,REGION_299.0
3001385,REGION_264.0
3001386,REGION_-1.0
3001387,REGION_315.0
3001388,REGION_264.0
3001389,REGION_476.0
3001390,REGION_325.0
3001391,REGION_299.0
3001392,REGION_485.0
3001393,REGION_325.0
3001394,REGION_337.0
3001395,REGION_225.0
3001396,REGION_272.0
3001397,REGION_325.0
3001398,REGION_448.0
3001399,REGION_330.0
3001400,REGION_299.0
3001401,REGION_204.0
3001402,REGION_-1.0
3001403,REGION_299.0
3001404,REGION_204.0
3001405,REGION_204.0
3001406,REGION_327.0
3001407,REGION_191.0
3001408,REGION_170.0
3001409,REGION_315.0
3001410,REGION_387.0
3001411,REGION_469.0
3001412,REGION_264.0
3001413,REGION_269.0
3001414,REGION_337.0
3001415,REGION_308.0
3001416,REGION_204.0
3001417,REGION_272.0
3001418,REGION_299.0
3001419,REGION_204.0
3001420,REGION_272.0
3001421,REGION_204.0
3001422,REGION_299.0
3001423,REGION_143.0
3001424,REGION_433.0
3001425,REGION_315.0
3001426,REGION_264.0
3001427,REGION_485.0
3001428,REGION_191.0
3001429,REGION_264.0
3001430,REGION_191.0
3001431,REGION_204.0
3001432,REGION_476.0
3001433,REGION_-1.0
3001434,REGION_177.0
3001435,REGION_299.0
3001436,REGION_126.0
3001437,REGION_123.0
3001438,REGION_315.0
3001439,REGION_-1.0
3001440,REGION_181.0
3001441,REGION_299.0
3001442,REGION_337.0
3001443,REGION_325.0
3001444,REGION_324.0
3001445,REGION_337.0
3001446,REGION_264.0
3001447,REGION_204.0
3001448,REGION_181.0
3001449,REGION_264.0
3001450,REGION_264.0
3001451,REGION_315.0
3001452,REGION_441.0
3001453,REGION_264.0
3001454,REGION_325.0
3001455,REGION_181.0
3001456,REGION_337.0
3001457,REGION_325.0
3001458,REGION_299.0
3001459,REGION_143.0
3001460,REGION_325.0
3001461,REGION_158.0
3001462,REGION_204.0
3001463,REGION_472.0
3001464,REGION_315.0
3001465,REGION_472.0
3001466,REGION_251.0
3001467,REGION_123.0
3001468,REGION_327.0
3001469,REGION_191.0
3001470,REGION_126.0
3001471,REGION_441.0
3001472,REGION_327.0
3001473,REGION_485.0
3001474,REGION_330.0
3001475,REGION_433.0
3001476,REGION_272.0
3001477,REGION_441.0
3001478,REGION_204.0
3001479,REGION_264.0
3001480,REGION_-1.0
3001481,REGION_337.0
3001482,REGION_325.0
3001483,REGION_194.0
3001484,REGION_231.0
3001485,REGION_-1.0
3001486,REGION_264.0
3001487,REGION_123.0
3001488,REGION_204.0
3001489,REGION_441.0
3001490,REGION_512.0
3001491,REGION_325.0
3001492,REGION_498.0
3001493,REGION_191.0
3001494,REGION_220.0
3001495,REGION_337.0
3001496,REGION_308.0
3001497,REGION_315.0
3001498,REGION_299.0
3001499,REGION_476.0
3001500,REGION_299.0
3001501,REGION_420.0
3001502,REGION_-1.0
3001503,REGION_177.0
3001504,REGION_299.0
3001505,REGION_387.0
3001506,REGION_299.0
3001507,REGION_181.0
3001508,REGION_476.0
3001509,REGION_126.0
3001510,REGION_387.0
3001511,REGION_433.0
3001512,REGION_181.0
3001513,REGION_170.0
3001514,REGION_315.0
3001515,REGION_264.0
3001516,REGION_485.0
3001517,REGION_299.0
3001518,REGION_-1.0
3001519,REGION_299.0
3001520,REGION_325.0
3001521,REGION_143.0
3001522,REGION_-1.0
3001523,REGION_433.0
3001524,REGION_191.0
3001525,REGION_170.0
3001526,REGION_337.0
3001527,REGION_337.0
3001528,REGION_-1.0
3001529,REGION_220.0
3001530,REGION_264.0
3001531,REGION_126.0
3001532,REGION_203.0
3001533,REGION_315.0
3001534,REGION_191.0
3001535,REGION_472.0
3001536,REGION_327.0
3001537,REGION_204.0
3001538,REGION_472.0
3001539,REGION_325.0
3001540,REGION_-1.0
3001541,REGION_251.0
3001542,REGION_-1.0
3001543,REGION_191.0
3001544,REGION_325.0
3001545,REGION_184.0
3001546,REGION_-1.0
3001547,REGION_226.0
3001548,REGION_387.0
3001549,REGION_177.0
3001550,REGION_310.0
3001551,REGION_310.0
3001552,REGION_123.0
3001553,REGION_203.0
3001554,REGION_472.0
3001555,REGION_387.0
3001556,REGION_325.0
3001557,REGION_204.0
3001558,REGION_264.0
3001559,REGION_123.0
3001560,REGION_299.0
3001561,REGION_143.0
3001562,REGION_325.0
3001563,REGION_387.0
3001564,REGION_264.0
3001565,REGION_512.0
3001566,REGION_299.0
3001567,REGION_204.0
3001568,REGION_158.0
3001569,REGION_181.0
3001570,REGION_494.0
3001571,REGION_327.0
3001572,REGION_310.0
3001573,REGION_315.0
3001574,REGION_476.0
3001575,REGION_177.0
3001576,REGION_476.0
3001577,REGION_181.0
3001578,REGION_204.0
3001579,REGION_272.0
3001580,REGION_315.0
3001581,REGION_472.0
3001582,REGION_512.0
3001583,REGION_191.0
3001584,REGION_512.0
3001585,REGION_441.0
3001586,REGION_158.0
3001587,REGION_123.0
3001588,REGION_220.0
3001589,REGION_191.0
3001590,REGION_315.0
3001591,REGION_315.0
3001592,REGION_264.0
3001593,REGION_204.0
3001594,REGION_299.0
3001595,REGION_325.0
3001596,REGION_204.0
3001597,REGION_325.0
3001598,REGION_299.0
3001599,REGION_177.0
3001600,REGION_126.0
3001601,REGION_472.0
3001602,REGION_181.0
3001603,REGION_441.0
3001604,REGION_204.0
3001605,REGION_-1.0
3001606,REGION_204.0
3001607,REGION_220.0
3001608,REGION_337.0
3001609,REGION_330.0
3001610,REGION_204.0
3001611,REGION_264.0
3001612,REGION_327.0
3001613,REGION_330.0
3001614,REGION_310.0
3001615,REGION_325.0
3001616,REGION_264.0
3001617,REGION_299.0
3001618,REGION_498.0
3001619,REGION_299.0
3001620,REGION_327.0
3001621,REGION_469.0
3001622,REGION_204.0
3001623,REGION_264.0
3001624,REGION_330.0
3001625,REGION_441.0
3001626,REGION_204.0
3001627,REGION_436.0
3001628,REGION_204.0
3001629,REGION_224.0
3001630,REGION_299.0
3001631,REGION_299.0
3001632,REGION_231.0
3001633,REGION_299.0
3001634,REGION_444.0
3001635,REGION_126.0
3001636,REGION_299.0
3001637,REGION_315.0
3001638,REGION_299.0
3001639,REGION_485.0
3001640,REGION_310.0
3001641,REGION_472.0
3001642,REGION_225.0
3001643,REGION_126.0
3001644,REGION_315.0
3001645,REGION_-1.0
3001646,REGION_184.0
3001647,REGION_-1.0
3001648,REGION_325.0
3001649,REGION_123.0
3001650,REGION_231.0
3001651,REGION_-1.0
3001652,REGION_325.0
3001653,REGION_441.0
3001654,REGION_123.0
3001655,REGION_203.0
3001656,REGION_337.0
3001657,REGION_181.0
3001658,REGION_472.0
3001659,REGION_325.0
3001660,REGION_337.0
3001661,REGION_472.0
3001662,REGION_325.0
3001663,REGION_143.0
3001664,REGION_420.0
3001665,REGION_315.0
3001666,REGION_122.0
3001667,REGION_-1.0
3001668,REGION_476.0
3001669,REGION_264.0
3001670,REGION_472.0
3001671,REGION_204.0
3001672,REGION_-1.0
3001673,REGION_498.0
3001674,REGION_299.0
3001675,REGION_126.0
3001676,REGION_204.0
3001677,REGION_123.0
3001678,REGION_264.0
3001679,REGION_512.0
3001680,REGION_327.0
3001681,REGION_325.0
3001682,REGION_325.0
3001683,REGION_325.0
3001684,REGION_181.0
3001685,REGION_123.0
3001686,REGION_315.0
3001687,REGION_299.0
3001688,REGION_299.0
3001689,REGION_-1.0
3001690,REGION_315.0
3001691,REGION_272.0
3001692,REGION_126.0
3001693,REGION_264.0
3001694,REGION_-1.0
3001695,REGION_441.0
3001696,REGION_264.0
3001697,REGION_310.0
3001698,REGION_472.0
3001699,REGION_-1.0
3001700,REGION_330.0
3001701,REGION_327.0
3001702,REGION_476.0
3001703,REGION_299.0
3001704,REGION_191.0
3001705,REGION_204.0
3001706,REGION_204.0
3001707,REGION_177.0
3001708,REGION_204.0
3001709,REGION_181.0
3001710,REGION_272.0
3001711,REGION_-1.0
3001712,REGION_-1.0
3001713,REGION_181.0
3001714,REGION_299.0
3001715,REGION_315.0
3001716,REGION_204.0
3001717,REGION_494.0
3001718,REGION_330.0
3001719,REGION_184.0
3001720,REGION_226.0
3001721,REGION_184.0
3001722,REGION_299.0
3001723,REGION_330.0
3001724,REGION_315.0
3001725,REGION_325.0
3001726,REGION_325.0
3001727,REGION_204.0
3001728,REGION_337.0
3001729,REGION_253.0
3001730,REGION_184.0
3001731,REGION_472.0
3001732,REGION_204.0
3001733,REGION_264.0
3001734,REGION_325.0
3001735,REGION_299.0
3001736,REGION_441.0
3001737,REGION_325.0
3001738,REGION_-1.0
3001739,REGION_315.0
3001740,REGION_-1.0
3001741,REGION_225.0
3001742,REGION_299.0
3001743,REGION_191.0
3001744,REGION_220.0
3001745,REGION_337.0
3001746,REGION_158.0
3001747,REGION_-1.0
3001748,REGION_299.0
3001749,REGION_204.0
3001750,REGION_327.0
3001751,REGION_299.0
3001752,REGION_204.0
3001753,REGION_184.0
3001754,REGION_337.0
3001755,REGION_325.0
3001756,REGION_220.0
3001757,REGION_310.0
3001758,REGION_253.0
3001759,REGION_204.0
3001760,REGION_204.0
3001761,REGION_299.0
3001762,REGION_325.0
3001763,REGION_299.0
3001764,REGION_325.0
3001765,REGION_191.0
3001766,REGION_191.0
3001767,REGION_420.0
3001768,REGION_441.0
3001769,REGION_-1.0
3001770,REGION_325.0
3001771,REGION_433.0
3001772,REGION_299.0
3001773,REGION_272.0
3001774,REGION_337.0
3001775,REGION_325.0
3001776,REGION_327.0
3001777,REGION_327.0
3001778,REGION_181.0
3001779,REGION_299.0
3001780,REGION_444.0
3001781,REGION_299.0
3001782,REGION_231.0
3001783,REGION_433.0
3001784,REGION_143.0
3001785,REGION_181.0
3001786,REGION_433.0
3001787,REGION_512.0
3001788,REGION_204.0
3001789,REGION_170.0
3001790,REGION_-1.0
3001791,REGION_485.0
3001792,REGION_251.0
3001793,REGION_264.0
3001794,REGION_494.0
3001795,REGION_181.0
3001796,REGION_325.0
3001797,REGION_272.0
3001798,REGION_299.0
3001799,REGION_428.0
3001800,REGION_272.0
3001801,REGION_204.0
3001802,REGION_512.0
3001803,REGION_184.0
3001804,REGION_204.0
3001805,REGION_472.0
3001806,REGION_330.0
3001807,REGION_191.0
3001808,REGION_123.0
3001809,REGION_123.0
3001810,REGION_299.0
3001811,REGION_123.0
3001812,REGION_177.0
3001813,REGION_325.0
3001814,REGION_315.0
3001815,REGION_-1.0
3001816,REGION_472.0
3001817,REGION_299.0
3001818,REGION_177.0
3001819,REGION_204.0
3001820,REGION_-1.0
3001821,REGION_184.0
3001822,REGION_327.0
3001823,REGION_-1.0
3001824,REGION_264.0
3001825,REGION_315.0
3001826,REGION_231.0
3001827,REGION_123.0
3001828,REGION_433.0
3001829,REGION_299.0
3001830,REGION_299.0
3001831,REGION_330.0
3001832,REGION_231.0
3001833,REGION_325.0
3001834,REGION_299.0
3001835,REGION_315.0
3001836,REGION_204.0
3001837,REGION_330.0
3001838,REGION_441.0
3001839,REGION_330.0
3001840,REGION_299.0
3001841,REGION_184.0
3001842,REGION_205.0
3001843,REGION_204.0
3001844,REGION_512.0
3001845,REGION_123.0
3001846,REGION_-1.0
3001847,REGION_444.0
3001848,REGION_204.0
3001849,REGION_472.0
3001850,REGION_485.0
3001851,REGION_315.0
3001852,REGION_123.0
3001853,REGION_476.0
3001854,REGION_299.0
3001855,REGION_299.0
3001856,REGION_330.0
3001857,REGION_325.0
3001858,REGION_264.0
3001859,REGION_299.0
3001860,REGION_204.0
3001861,REGION_177.0
3001862,REGION_325.0
3001863,REGION_264.0
3001864,REGION_327.0
3001865,REGION_325.0
3001866,REGION_441.0
3001867,REGION_472.0
3001868,REGION_143.0
3001869,REGION_330.0
3001870,REGION_330.0
3001871,REGION_387.0
3001872,REGION_184.0
3001873,REGION_387.0
3001874,REGION_126.0
3001875,REGION_299.0
3001876,REGION_494.0
3001877,REGION_325.0
3001878,REGION_299.0
3001879,REGION_-1.0
3001880,REGION_325.0
3001881,REGION_485.0
3001882,REGION_299.0
3001883,REGION_181.0
3001884,REGION_494.0
3001885,REGION_315.0
3001886,REGION_310.0
3001887,REGION_325.0
3001888,REGION_204.0
3001889,REGION_204.0
3001890,REGION_330.0
3001891,REGION_251.0
3001892,REGION_264.0
3001893,REGION_469.0
3001894,REGION_264.0
3001895,REGION_110.0
3001896,REGION_472.0
3001897,REGION_325.0
3001898,REGION_184.0
3001899,REGION_325.0
3001900,REGION_299.0
3001901,REGION_184.0
3001902,REGION_204.0
3001903,REGION_264.0
3001904,REGION_143.0
3001905,REGION_494.0
3001906,REGION_441.0
3001907,REGION_-1.0
3001908,REGION_315.0
3001909,REGION_315.0
3001910,REGION_272.0
3001911,REGION_204.0
3001912,REGION_181.0
3001913,REGION_264.0
3001914,REGION_330.0
3001915,REGION_315.0
3001916,REGION_126.0
3001917,REGION_226.0
3001918,REGION_299.0
3001919,REGION_433.0
3001920,REGION_264.0
3001921,REGION_126.0
3001922,REGION_441.0
3001923,REGION_177.0
3001924,REGION_231.0
3001925,REGION_-1.0
3001926,REGION_181.0
3001927,REGION_299.0
3001928,REGION_253.0
3001929,REGION_110.0
3001930,REGION_299.0
3001931,REGION_264.0
3001932,REGION_337.0
3001933,REGION_472.0
3001934,REGION_205.0
3001935,REGION_110.0
3001936,REGION_299.0
3001937,REGION_472.0
3001938,REGION_181.0
3001939,REGION_299.0
3001940,REGION_441.0
3001941,REGION_325.0
3001942,REGION_325.0
3001943,REGION_264.0
3001944,REGION_325.0
3001945,REGION_315.0
3001946,REGION_272.0
3001947,REGION_325.0
3001948,REGION_191.0
3001949,REGION_325.0
3001950,REGION_337.0
3001951,REGION_264.0
3001952,REGION_472.0
3001953,REGION_170.0
3001954,REGION_299.0
3001955,REGION_330.0
3001956,REGION_299.0
3001957,REGION_299.0
3001958,REGION_330.0
3001959,REGION_299.0
3001960,REGION_492.0
3001961,REGION_299.0
3001962,REGION_325.0
3001963,REGION_299.0
3001964,REGION_272.0
3001965,REGION_498.0
3001966,REGION_264.0
3001967,REGION_220.0
3001968,REGION_325.0
3001969,REGION_325.0
3001970,REGION_122.0
3001971,REGION_441.0
3001972,REGION_315.0
3001973,REGION_-1.0
3001974,REGION_-1.0
3001975,REGION_272.0
3001976,REGION_264.0
3001977,REGION_123.0
3001978,REGION_441.0
3001979,REGION_330.0
3001980,REGION_272.0
3001981,REGION_337.0
3001982,REGION_441.0
3001983,REGION_110.0
3001984,REGION_-1.0
3001985,REGION_191.0
3001986,REGION_315.0
3001987,REGION_330.0
3001988,REGION_315.0
3001989,REGION_498.0
3001990,REGION_181.0
3001991,REGION_315.0
3001992,REGION_433.0
3001993,REGION_299.0
3001994,REGION_203.0
3001995,REGION_184.0
3001996,REGION_-1.0
3001997,REGION_191.0
3001998,REGION_269.0
3001999,REGION_444.0
3002000,REGION_436.0
3002001,REGION_472.0
3002002,REGION_327.0
3002003,REGION_126.0
3002004,REGION_428.0
3002005,REGION_272.0
3002006,REGION_264.0
3002007,REGION_472.0
3002008,REGION_-1.0
3002009,REGION_315.0
3002010,REGION_-1.0
3002011,REGION_170.0
3002012,REGION_181.0
3002013,REGION_-1.0
3002014,REGION_177.0
3002015,REGION_327.0
3002016,REGION_191.0
3002017,REGION_204.0
3002018,REGION_143.0
3002019,REGION_-1.0
3002020,REGION_428.0
3002021,REGION_327.0
3002022,REGION_225.0
3002023,REGION_310.0
3002024,REGION_330.0
3002025,REGION_315.0
3002026,REGION_498.0
3002027,REGION_226.0
3002028,REGION_220.0
3002029,REGION_264.0
3002030,REGION_205.0
3002031,REGION_170.0
3002032,REGION_299.0
3002033,REGION_476.0
3002034,REGION_325.0
3002035,REGION_-1.0
3002036,REGION_-1.0
3002037,REGION_170.0
3002038,REGION_204.0
3002039,REGION_272.0
3002040,REGION_315.0
3002041,REGION_325.0
3002042,REGION_299.0
3002043,REGION_310.0
3002044,REGION_315.0
3002045,REGION_315.0
3002046,REGION_204.0
3002047,REGION_485.0
3002048,REGION_-1.0
3002049,REGION_-1.0
3002050,REGION_170.0
3002051,REGION_330.0
3002052,REGION_315.0
3002053,REGION_264.0
3002054,REGION_253.0
3002055,REGION_299.0
3002056,REGION_299.0
3002057,REGION_325.0
3002058,REGION_170.0
3002059,REGION_177.0
3002060,REGION_433.0
3002061,REGION_315.0
3002062,REGION_428.0
3002063,REGION_191.0
3002064,REGION_299.0
3002065,REGION_204.0
3002066,REGION_315.0
3002067,REGION_225.0
3002068,REGION_337.0
3002069,REGION_272.0
3002070,REGION_-1.0
3002071,REGION_315.0
3002072,REGION_181.0
3002073,REGION_315.0
3002074,REGION_476.0
3002075,REGION_272.0
3002076,REGION_325.0
3002077,REGION_-1.0
3002078,REGION_225.0
3002079,REGION_436.0
3002080,REGION_441.0
3002081,REGION_299.0
3002082,REGION_433.0
3002083,REGION_264.0
3002084,REGION_330.0
3002085,REGION_204.0
3002086,REGION_472.0
3002087,REGION_-1.0
3002088,REGION_184.0
3002089,REGION_264.0
3002090,REGION_476.0
3002091,REGION_310.0
3002092,REGION_-1.0
3002093,REGION_476.0
3002094,REGION_299.0
3002095,REGION_441.0
3002096,REGION_330.0
3002097,REGION_204.0
3002098,REGION_204.0
3002099,REGION_299.0
3002100,REGION_441.0
3002101,REGION_337.0
3002102,REGION_251.0
3002103,REGION_126.0
3002104,REGION_-1.0
3002105,REGION_315.0
3002106,REGION_327.0
3002107,REGION_205.0
3002108,REGION_315.0
3002109,REGION_110.0
3002110,REGION_330.0
3002111,REGION_205.0
3002112,REGION_272.0
3002113,REGION_204.0
3002114,REGION_299.0
3002115,REGION_-1.0
3002116,REGION_310.0
3002117,REGION_299.0
3002118,REGION_315.0
3002119,REGION_512.0
3002120,REGION_-1.0
3002121,REGION_299.0
3002122,REGION_315.0
3002123,REGION_204.0
3002124,REGION_264.0
3002125,REGION_387.0
3002126,REGION_472.0
3002127,REGION_181.0
3002128,REGION_315.0
3002129,REGION_330.0
3002130,REGION_337.0
3002131,REGION_325.0
3002132,REGION_122.0
3002133,REGION_184.0
3002134,REGION_485.0
3002135,REGION_330.0
3002136,REGION_204.0
3002137,REGION_204.0
3002138,REGION_330.0
3002139,REGION_315.0
3002140,REGION_-1.0
3002141,REGION_343.0
3002142,REGION_330.0
3002143,REGION_204.0
3002144,REGION_-1.0
3002145,REGION_-1.0
3002146,REGION_441.0
3002147,REGION_299.0
3002148,REGION_181.0
3002149,REGION_-1.0
